queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6817447180,1,-1,1,0,3,1,1,0,0,5,5,0,2,2,2,0,0,0,1,1,1,0,0,0,1,2,2,1,1,1,2,4,6,0,1,19,0,0,0,1,6,9,7,9,7,6,9,7,9,8,5,90,3,78,75,6,103,3,90,98,3,0,57,0,0,0,0,74,0,0,0,3817,4164,3995,3914,2928,3952,3328,3892,4223,3209,11,9,0,0,0,0,54,29
420,KR_6797573850,1,0,1,0,0,0,0,0,0,4,4,4,0,2,4,0,2,5,2,1,1,1,2,4,2,3,4,1,2,1,2,0,17,13,0,19,0,0,30,18,18,9,6,7,6,5,8,7,9,7,6,83,6,48,79,15,69,7,84,80,4,0,46,0,0,0,0,69,0,0,0,4839,3282,3606,5038,2674,3637,5037,4680,4320,3603,6,6,0,0,0,0,20,23
420,KR_6823240525,-1,-1,1,0,1,0,0,0,0,5,4,1,0,1,4,3,2,4,0,1,0,3,2,0,1,1,1,4,1,1,2,3,25,10,0,15,7,5,0,10,10,8,7,9,8,6,9,7,9,8,6,55,5,92,98,14,76,5,106,85,17,0,58,0,0,0,0,49,0,0,0,3070,4065,4148,4965,3417,4241,4701,3751,3718,2493,4,6,0,0,0,0,47,33
420,KR_6817929345,1,-1,1,0,5,0,0,0,0,5,3,0,5,4,1,1,1,3,2,1,5,3,2,3,2,2,1,1,5,3,1,3,6,17,17,15,0,0,7,24,3,8,8,9,7,7,9,8,9,7,7,66,15,79,84,9,80,0,93,69,12,0,60,0,0,0,0,80,0,4,0,3381,5334,5048,4058,3262,3836,4638,4373,4183,4885,6,6,0,0,0,0,35,26
420,KR_6812491122,1,0,-1,0,0,1,1,0,0,6,6,0,2,3,3,2,1,0,3,0,4,0,2,2,3,1,1,2,4,2,1,7,8,17,17,15,0,32,5,1,3,9,7,9,6,8,9,8,8,7,5,83,4,81,7,58,87,12,61,73,14,0,59,0,0,0,0,68,0,0,0,3478,4218,4784,4470,3736,3707,4499,3933,3410,3662,4,4,0,0,0,0,29,130
420,KR_6804649760,-1,0,1,-1,0,0,0,0,0,4,6,1,2,1,0,0,0,2,1,1,1,0,1,0,4,0,2,2,0,0,0,0,3,0,0,2,0,0,0,19,15,9,7,9,7,6,8,7,9,8,6,99,0,94,57,13,78,1,103,103,15,0,68,0,0,0,0,63,0,0,0,4384,4273,3993,2785,2849,3296,3853,4089,4765,3362,5,4,0,0,0,1,43,24
420,KR_6817142166,1,-1,1,0,1,0,0,0,0,3,6,0,0,1,2,0,0,1,3,0,1,1,1,2,0,1,0,1,0,2,0,0,5,0,0,7,4,6,12,5,0,8,7,8,7,7,9,7,9,7,7,75,1,85,91,17,64,6,88,6,79,0,57,0,0,0,0,68,0,0,0,3147,3332,3750,4423,2664,3243,4265,4892,2990,3628,6,6,0,0,0,0,36,22
420,KR_6818888145,1,0,1,0,0,0,0,0,0,2,5,0,0,3,4,2,0,2,4,2,0,1,3,0,3,1,1,1,1,3,3,0,31,6,14,39,14,15,7,13,14,9,7,8,7,6,8,7,8,6,6,99,15,76,96,1,66,6,60,53,14,0,48,0,0,0,0,56,0,0,0,3867,3605,4290,5140,3573,3109,4322,4535,3647,2560,1,0,0,0,0,0,16,21
420,KR_6821616234,1,1,-1,1,3,1,1,0,0,6,4,1,3,2,5,0,0,0,1,0,0,0,0,1,0,0,2,3,1,4,1,5,6,13,7,25,0,0,0,2,0,9,7,9,7,6,8,7,9,6,7,74,2,83,97,16,80,0,98,4,71,0,57,0,0,0,0,67,0,0,0,3668,4068,4339,5841,2936,3400,3381,4058,2893,3079,4,5,0,0,1,0,25,21
420,KR_6797333227,1,1,-1,0,5,0,0,0,0,5,3,0,6,4,1,1,0,3,0,2,1,2,0,1,2,1,0,2,4,3,3,0,10,0,14,24,9,0,0,3,5,8,7,10,7,6,9,7,8,6,6,72,2,88,82,3,91,4,79,55,15,0,57,0,0,0,0,51,0,0,0,3217,5224,4713,4085,3673,4143,4538,3097,3809,2686,3,5,0,0,0,0,42,17
