matchId,queueId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6749875216,420,-4,-5,-33,1,1,1,-1,0,0,5,-6,40,2,1
KR_6730964771,420,8,3,-3,-1,-1,1,1,0,1,-2,63,9,4,1
KR_6748607974,450,0,2,24,-1,0,0,1,0,1,0,-26,0,0,1
KR_6745295142,420,0,-1,44,1,1,-1,1,0,2,-2,2,-7,4,1
KR_6746500069,420,10,10,19,1,1,1,1,0,-1,3,9,-9,5,1
KR_6747722210,420,15,9,-31,-1,-1,1,1,0,1,2,2,-31,2,1
KR_6749576439,450,-24,1,-30,1,0,0,-1,1,-1,-11,40,0,0,1
KR_6745869485,420,0,1,32,-1,-1,1,-1,0,1,-1,-6,8,4,1
KR_6735477385,420,-2,1,-56,1,1,1,-1,0,-3,-5,3,-3,2,1
KR_6744562394,420,18,10,34,1,1,1,1,0,4,1,-27,31,5,1
KR_6748496437,420,12,6,58,1,-1,1,1,0,3,2,6,0,5,1
KR_6713297241,450,54,21,20,1,0,0,1,0,4,0,-3,0,0,1
KR_6738352671,450,-18,3,13,1,0,0,1,1,1,0,-75,0,0,1
KR_6751508369,420,2,2,41,1,1,1,0,0,1,1,-1,13,5,1
KR_6747744088,420,30,18,48,-1,1,1,1,0,8,9,-3,9,5,1
KR_6746543874,420,9,14,48,1,-1,1,1,0,4,6,3,-34,4,1
KR_6738865558,450,11,-2,20,-1,0,0,1,0,1,5,-51,0,0,1
KR_6740917582,420,21,15,14,-1,1,1,1,0,6,1,-35,8,3,1
KR_6743912310,420,12,7,35,1,1,-1,0,0,1,1,28,-6,1,1
KR_6750131104,420,-1,1,-24,1,1,1,1,0,0,1,-7,6,5,1
KR_6748425411,420,7,1,23,1,-1,-1,-1,0,0,-1,3,-4,4,1
KR_6747468305,420,22,15,39,1,1,1,1,0,3,1,-2,-1,3,1
KR_6744148889,440,9,9,59,1,1,-1,1,0,2,-2,-29,-12,5,1
KR_6718685608,450,35,17,4,1,0,0,1,0,4,0,0,0,0,1
KR_6750963640,420,-3,4,19,-1,1,1,1,0,1,9,-23,13,2,1
KR_6746232866,420,-1,1,5,-1,1,1,1,0,3,1,12,2,2,1
KR_6721792052,420,1,4,65,-1,-1,1,1,0,2,2,2,-2,3,1
KR_6713272442,420,18,14,63,1,1,1,1,0,6,4,-67,27,2,1
KR_6747097104,420,13,8,19,1,1,1,1,0,2,2,11,-5,4,1
KR_6747290836,420,2,3,-32,-1,-1,1,0,0,-1,0,7,-6,3,1
KR_6743233332,440,2,4,62,1,1,-1,1,0,3,-5,2,24,4,1
KR_6748042973,450,24,8,-16,-1,0,0,1,1,2,0,0,0,0,1
KR_6745353309,420,15,12,46,1,1,1,1,0,4,4,-5,40,3,1
KR_6748337842,420,12,8,57,-1,-1,1,1,0,4,-3,40,11,1,1
KR_6745687006,420,-1,-5,17,-1,-1,1,1,0,0,2,8,12,5,1
KR_6748404705,420,-2,1,-18,1,1,1,0,0,0,4,26,11,5,1
KR_6747346896,420,25,14,-22,-1,1,1,1,0,5,-5,8,30,3,1
KR_6751465189,420,10,5,17,1,1,1,1,0,-1,1,-4,13,2,1
KR_6742831791,420,-8,-3,-16,1,-1,1,1,0,-2,-4,38,12,1,1
KR_6739970835,420,-1,-3,23,-1,-1,-1,-1,0,-1,31,-46,-9,1,1
KR_6743615972,450,31,6,54,-1,0,0,1,0,2,-3,-103,0,0,1
KR_6750943894,700,2,4,105,-1,1,1,1,0,5,1,34,47,3,1
KR_6751663123,420,7,5,13,1,1,1,-1,0,2,4,-5,-7,5,1
KR_6746110129,450,32,12,15,-1,0,0,-1,1,2,0,5,0,0,1
KR_6732908598,420,4,3,21,-1,1,-1,1,0,0,-6,33,-11,6,1
KR_6751907975,420,-7,-5,-19,1,1,-1,1,0,-2,-8,12,8,6,1
KR_6743270252,420,6,1,0,-1,1,-1,1,0,2,1,-24,4,6,1
KR_6750876848,450,70,26,10,1,0,0,-1,1,7,0,82,0,0,1
KR_6747735893,420,10,4,46,1,-1,-1,1,0,3,9,0,-27,1,1
KR_6745492450,420,-8,-4,-5,1,1,1,1,0,-1,-3,6,4,4,1
KR_6734624203,420,8,0,-38,-1,1,1,1,0,1,-6,-54,1,6,1
KR_6747874875,850,13,38,157,1,0,1,1,0,5,0,12,12,0,1
KR_6749983024,450,-25,-5,47,1,0,0,1,1,-2,-27,38,0,0,1
KR_6746723104,420,8,14,-19,1,1,1,0,0,5,-3,7,17,6,1
KR_6751819394,420,11,8,53,-1,1,1,1,0,3,-2,11,9,3,1
KR_6747892991,420,-2,-1,48,-1,-1,-1,0,0,-1,-3,-8,-17,6,1
KR_6750467659,450,97,16,23,-1,0,0,1,1,6,0,0,0,0,1
KR_6748175568,420,27,19,78,1,0,1,1,0,10,-3,4,39,0,1
KR_6722975142,420,0,-1,47,-1,-1,1,0,0,2,-6,33,-8,5,1
KR_6750469957,450,44,9,13,1,0,0,1,1,0,0,16,0,0,1
KR_6710379807,450,45,15,43,-1,0,0,1,0,3,5,-77,0,0,1
KR_6744537138,420,24,13,-70,-1,1,1,1,0,2,1,-8,-8,5,1
KR_6738475094,420,13,7,53,1,1,1,1,0,5,-9,9,24,1,1
KR_6747296766,420,11,9,-15,-1,-1,1,1,0,2,-6,6,-34,4,1
KR_6749659619,440,21,21,85,1,1,0,1,0,8,3,16,33,1,1
KR_6746265086,420,9,7,-17,-1,1,-1,1,0,1,12,-5,8,5,1
KR_6715163207,420,18,15,60,1,1,1,1,0,9,3,-4,36,3,1
KR_6736328743,420,11,6,34,1,-1,-1,-1,0,-1,7,0,-17,4,1
KR_6749750447,420,6,4,34,-1,1,1,1,0,1,10,-4,-3,2,1
KR_6745357204,420,18,12,16,-1,1,-1,-1,0,2,-7,42,5,2,1
KR_6723437363,440,8,1,17,1,1,-1,1,0,1,29,-67,-13,6,1
KR_6744247067,420,-1,2,-7,-1,-1,1,1,0,1,-8,1,17,6,1
KR_6751290476,420,8,6,-18,1,-1,-1,-1,0,1,5,-6,-4,1,1
KR_6735827587,420,0,3,48,1,1,-1,0,0,2,4,0,21,3,1
KR_6744292657,420,-4,-1,-2,-1,1,1,1,0,0,-6,30,3,2,1
KR_6742589262,450,-5,-3,16,-1,0,0,-1,1,1,10,-65,0,0,1
KR_6745879159,420,-8,0,87,1,-1,1,1,0,2,-1,-22,27,6,1
KR_6742816180,420,23,16,73,1,1,1,1,0,3,2,1,13,5,1
KR_6744888615,420,-7,-2,52,1,-1,1,1,0,1,8,1,0,4,1
KR_6744251802,450,-8,1,14,-1,0,0,1,1,1,0,0,0,0,1
KR_6746075987,450,-34,-16,-19,-1,0,0,-1,0,-5,0,-12,0,0,1
KR_6749631723,450,25,8,-4,-1,0,0,-1,0,2,5,-38,0,0,1
KR_6745218774,420,7,2,-50,1,1,1,-1,0,-3,-4,34,42,3,1
KR_6735210462,420,-9,-1,-32,1,-1,1,1,0,0,-10,23,24,2,1
KR_6729891097,420,-10,3,-6,1,-1,1,1,0,-1,-2,230,-2,5,1
KR_6744872304,420,30,21,56,1,1,-1,1,0,6,8,-6,6,4,1
KR_6747455564,420,5,2,-13,-1,0,1,-1,0,-2,-1,40,14,0,1
KR_6751018065,420,9,5,-18,1,1,1,1,0,2,-3,-29,26,6,1
KR_6751246458,450,8,-3,-12,1,0,0,1,0,0,0,0,0,0,1
KR_6748015543,420,17,13,182,-1,1,1,1,0,12,11,-20,19,1,1
KR_6742543107,430,9,7,27,1,0,1,1,0,2,3,9,0,0,1
KR_6751120655,420,-21,-10,56,-1,1,-1,0,0,0,1,-46,28,4,1
KR_6750964135,420,-4,-1,34,1,1,1,0,0,0,6,-52,-24,4,1
KR_6729809969,420,8,7,-47,1,1,1,1,0,2,1,30,28,5,1
KR_6747401302,420,5,1,-4,-1,-1,0,0,0,0,-1,7,24,3,1
KR_6744392312,450,-1,-3,-25,-1,0,0,1,0,1,20,-41,0,0,1
KR_6750197150,420,1,-2,34,1,1,1,1,0,-1,-6,6,-21,1,1
KR_6745456107,420,5,3,61,1,1,-1,1,0,3,-2,18,-4,3,1
KR_6750465800,430,16,19,33,1,1,-1,-1,0,5,2,7,-2,5,1
KR_6746143743,420,2,11,40,1,1,-1,1,0,4,-3,8,3,6,1
KR_6749408616,440,3,1,-44,1,1,-1,1,0,0,3,169,-12,3,1
KR_6739301573,420,18,11,-12,1,-1,1,1,0,3,3,48,55,2,1
KR_6749838509,420,-11,-4,33,1,-1,1,-1,0,-2,1,-3,4,3,1
KR_6748415805,420,5,0,-27,-1,1,-1,-1,0,-1,-9,12,-8,5,1
KR_6742084806,420,9,11,-5,-1,-1,1,1,0,5,5,19,2,2,1
KR_6748877439,420,28,19,-1,1,1,1,1,0,5,3,5,7,5,1
KR_6744081396,420,-2,1,40,-1,1,1,1,0,1,9,-13,27,1,1
KR_6747832845,420,21,14,40,1,1,1,1,0,6,-2,13,57,3,1
KR_6737266645,450,2,-1,2,-1,0,0,-1,0,1,0,0,0,0,1
KR_6747903851,420,2,1,-12,-1,1,1,0,0,0,-1,-26,-8,1,1
KR_6749865708,430,6,3,18,-1,-1,1,-1,0,-2,1,7,-18,6,1
KR_6742383597,420,22,15,91,-1,1,1,1,0,4,4,-19,16,4,1
KR_6749457740,420,10,8,51,-1,1,-1,1,0,4,3,-5,-12,1,1
KR_6751548622,430,8,4,-53,-1,-1,1,1,0,1,2,-2,-6,1,1
KR_6747259201,420,3,0,-82,-1,-1,-1,-1,0,-3,-2,43,-20,6,1
KR_6732942519,420,17,12,37,-1,1,1,-1,0,6,4,2,33,4,1
KR_6746755550,420,14,5,-14,1,1,-1,1,0,0,-3,2,-37,5,1
KR_6748216408,420,-10,0,-42,1,-1,-1,0,0,-1,-3,1,7,5,1
KR_6725337664,420,4,3,-7,1,-1,1,0,0,2,3,21,8,5,1
KR_6750386938,420,-14,-1,96,1,-1,1,1,0,3,1,0,-11,2,1
KR_6749587458,420,16,12,27,1,1,1,0,0,2,7,-10,-13,4,1
KR_6748691520,420,10,15,77,1,1,-1,-1,0,7,0,16,21,4,1
KR_6751455068,420,3,4,-3,-1,-1,1,1,0,-1,9,-33,-53,6,1
KR_6751590612,450,22,13,26,1,0,0,1,1,4,0,0,0,0,1
KR_6749576296,430,6,3,19,1,0,-1,1,0,1,4,23,1,0,1
KR_6726668157,420,13,14,-14,1,1,1,-1,0,4,3,-3,-5,3,1
KR_6748074535,420,6,1,-40,-1,1,1,-1,0,0,1,4,23,3,1
KR_6746600292,420,27,21,28,1,1,1,1,0,8,-1,10,48,5,1
KR_6735650698,420,27,21,103,1,1,1,1,0,9,-2,15,-8,3,1
KR_6750527805,450,-8,-4,27,1,0,0,1,0,1,1,-67,0,0,1
KR_6736161812,420,15,14,133,-1,1,1,1,0,7,2,-13,30,5,1
KR_6725278689,420,8,7,45,-1,-1,1,0,0,2,1,1,25,6,1
KR_6747730078,420,5,1,73,1,1,-1,1,0,2,7,-31,-11,1,1
KR_6747352257,420,5,2,29,1,-1,1,1,0,0,-6,12,8,6,1
KR_6751761978,420,-3,1,66,-1,1,-1,1,0,2,-4,35,1,3,1
KR_6746736098,420,10,8,8,-1,1,1,1,0,1,-5,18,-15,3,1
KR_6738113474,420,10,13,70,-1,-1,-1,1,0,7,-7,34,12,6,1
KR_6749342524,450,-6,-4,-27,-1,0,0,-1,-1,-2,0,0,0,0,1
KR_6728862627,420,15,11,66,1,1,1,1,0,5,-1,6,36,3,1
KR_6749567319,420,14,14,65,-1,1,1,1,0,4,2,-3,3,2,1
KR_6740421829,430,-2,0,-46,-1,-1,0,1,0,1,-1,15,32,3,1
KR_6749622325,450,-2,-4,9,-1,0,0,-1,1,-1,0,-131,0,0,1
KR_6716272089,420,13,10,-22,-1,1,-1,-1,0,1,3,-15,-6,2,1
KR_6722033598,440,1,-2,4,-1,1,-1,1,0,0,8,-7,16,5,1
KR_6726708312,420,19,11,60,1,1,-1,-1,0,8,8,7,63,6,1
KR_6747388150,420,9,1,-1,1,-1,1,-1,0,1,-5,-2,-19,6,1
KR_6750368835,420,1,-3,18,-1,1,-1,-1,0,1,-6,12,27,1,1
KR_6727429495,420,13,10,-17,-1,0,1,1,0,2,3,40,22,0,1
KR_6748489321,420,3,5,14,1,1,-1,1,0,3,-1,1,-1,6,1
KR_6742256398,420,-6,-7,-27,-1,1,-1,-1,0,-2,0,-25,-7,3,1
KR_6737514660,420,2,2,13,1,-1,1,1,0,4,-22,61,7,6,1
KR_6750734608,700,5,3,99,1,1,1,1,0,4,11,-4,51,5,1
KR_6751258365,420,12,9,56,1,-1,1,1,0,3,-3,6,-4,2,1
KR_6751313208,420,14,-1,-28,-1,-1,-1,-1,0,1,0,9,2,4,1
KR_6720442743,430,7,5,-36,1,-1,1,1,0,0,16,-40,-13,5,1
KR_6748655003,420,14,5,-14,1,1,-1,-1,0,2,8,-27,3,5,1
KR_6748057533,450,-7,0,-5,-1,0,0,1,0,2,0,-3,0,0,1
KR_6742596191,420,17,10,71,-1,1,1,1,0,4,7,34,8,6,1
KR_6743961738,420,10,8,54,1,1,1,1,0,6,0,1,23,6,1
KR_6735734392,420,1,0,-27,1,-1,1,-1,0,0,-6,-4,-9,3,1
KR_6750697781,420,15,9,28,1,0,1,1,0,2,5,-31,0,0,1
KR_6746071674,420,2,-6,-63,-1,1,-1,-1,0,-2,-5,-7,20,5,1
KR_6750281209,420,9,9,76,1,1,-1,1,0,3,-3,2,-4,4,1
KR_6744335610,420,-11,-5,-56,-1,1,-1,-1,0,1,5,-10,26,1,1
KR_6748324195,420,5,-5,-41,-1,1,-1,-1,0,-1,7,29,-1,6,1
KR_6748574725,420,4,5,8,1,1,1,-1,0,4,0,37,19,6,1
KR_6745880001,420,9,2,-5,1,1,-1,-1,0,0,-1,10,13,6,1
KR_6751571879,420,15,12,17,-1,1,-1,-1,0,5,1,1,6,3,1
KR_6741734284,420,19,21,135,1,1,1,1,0,9,2,3,37,2,1
KR_6751604956,420,10,18,59,1,1,-1,1,0,8,6,6,56,5,1
KR_6725094605,420,20,7,28,-1,1,-1,-1,0,3,5,4,35,2,1
KR_6746475915,420,-7,-1,-25,-1,1,1,-1,0,-2,-7,38,10,1,1
KR_6738546758,450,-11,3,-25,-1,0,0,-1,0,2,0,0,0,0,1
KR_6752130035,430,-3,-2,-50,-1,1,-1,0,0,-2,-3,-325,-25,2,1
KR_6745754732,420,5,8,-1,1,0,1,1,0,3,1,-34,20,0,1
KR_6746140011,420,20,15,59,1,0,1,1,0,5,5,-3,43,0,1
KR_6734522899,420,-4,-7,-4,-1,1,1,1,0,0,4,-16,16,2,1
KR_6747736869,420,-1,0,-25,1,1,-1,-1,0,0,2,9,11,5,1
KR_6749643153,420,-3,-4,-45,-1,-1,-1,-1,0,-2,-2,-10,-7,4,1
KR_6745031210,420,8,12,86,1,1,1,1,0,2,0,56,-50,5,1
KR_6751437784,420,-3,0,58,-1,1,1,1,0,2,0,39,1,3,1
KR_6748568696,420,8,8,18,1,-1,1,-1,0,3,11,-21,-8,6,1
KR_6745618319,420,8,7,73,1,-1,1,1,0,1,1,-6,-4,4,1
KR_6751261280,420,-9,-7,-77,1,-1,1,-1,0,-3,0,-37,25,2,1
KR_6751947430,420,6,1,16,-1,-1,-1,-1,0,0,1,5,-6,3,1
KR_6746174406,420,2,6,48,1,-1,1,1,0,1,8,25,21,5,1
KR_6746587273,420,8,5,23,1,1,1,1,0,0,3,44,11,6,1
KR_6748785899,420,33,15,12,1,-1,1,1,0,5,3,7,19,2,1
KR_6734799425,440,12,6,-12,-1,-1,-1,-1,0,0,2,-3,-25,1,1
KR_6746707125,420,7,6,10,-1,-1,1,1,0,3,2,30,13,6,1
KR_6736653147,420,9,6,51,1,1,-1,-1,0,5,2,-17,3,5,1
KR_6743398015,420,21,11,-8,1,1,1,1,0,5,-1,-8,31,3,1
KR_6716393022,420,28,13,71,1,1,1,1,0,2,1,-36,-11,6,1
KR_6745725998,420,9,4,-3,1,1,-1,-1,0,1,1,6,12,3,1
KR_6746712955,420,7,2,67,1,-1,1,1,0,-1,1,4,-1,4,1
KR_6732911272,450,-20,-6,18,1,0,0,1,0,0,0,0,0,0,1
KR_6751454345,420,3,5,-28,1,0,1,0,0,-2,-1,-25,12,0,1
KR_6751876153,420,5,1,1,-1,-1,1,1,0,1,1,-47,-8,5,1
KR_6746665837,420,6,7,39,-1,1,-1,1,0,1,6,-7,-12,6,1
KR_6736896832,420,2,4,-40,-1,1,1,0,0,2,0,17,12,6,1
KR_6745693509,420,8,8,3,-1,1,1,1,0,6,-1,-3,29,2,1
KR_6744060909,420,5,8,46,1,-1,1,1,0,2,1,8,15,1,1
KR_6744482798,420,6,2,-27,1,1,-1,0,0,3,5,-16,23,4,1
KR_6747373276,420,-3,2,-4,1,-1,1,-1,0,1,-10,14,-6,5,1
KR_6748891150,420,18,18,-11,1,1,1,1,0,3,0,-8,15,4,1
KR_6748047827,420,-1,4,-7,1,1,-1,-1,0,2,-8,9,9,5,1
KR_6744188673,420,6,7,77,1,1,1,1,0,1,0,5,-12,6,1
KR_6745875719,420,-4,-3,3,-1,1,1,1,0,0,4,5,7,2,1
KR_6744315789,420,17,2,-30,1,1,1,1,0,1,4,38,0,6,1
KR_6747824227,450,-1,0,5,1,0,0,-1,0,0,0,4,0,0,1
KR_6736483526,420,1,1,25,1,1,1,0,0,1,4,-9,-2,6,1
KR_6742307894,420,21,18,87,1,1,1,1,0,8,19,-39,35,6,1
KR_6750141294,420,22,11,25,-1,-1,1,1,0,2,1,-17,-3,3,1
KR_6747608766,420,2,1,-19,-1,1,1,1,0,2,0,-5,34,1,1
KR_6747892527,420,8,3,-2,1,1,-1,1,0,3,-3,12,16,3,1
KR_6750613087,420,31,11,56,1,-1,-1,1,0,6,3,-4,22,2,1
KR_6741935280,420,6,4,-24,-1,-1,1,0,0,-1,5,-4,-8,6,1
KR_6747930481,420,5,2,-31,-1,1,-1,0,0,0,2,-38,22,4,1
KR_6738042432,420,1,-1,-16,-1,-1,1,0,0,-1,3,6,-13,6,1
KR_6747665348,420,20,15,33,-1,1,-1,1,0,3,1,-30,-9,3,1
KR_6745358074,420,7,0,-7,-1,-1,1,1,0,1,6,33,-6,2,1
KR_6749342596,420,11,9,101,1,1,1,1,0,3,0,-1,-5,4,1
KR_6750838457,450,-46,-13,-15,-1,0,0,-1,0,-4,0,6,0,0,1
KR_6746656462,450,19,13,21,1,0,0,1,1,3,0,0,0,0,1
KR_6743860099,420,-4,-3,-84,1,-1,1,-1,0,-3,0,-1,7,4,1
KR_6747454892,420,10,16,125,1,1,1,1,0,6,-1,10,22,1,1
KR_6718456687,420,5,3,-58,1,1,1,1,0,0,2,7,28,3,1
KR_6742591874,450,58,14,16,1,0,0,1,0,3,51,-68,0,0,1
KR_6742805496,420,-3,0,-11,-1,1,-1,-1,0,0,-1,11,-15,4,1
KR_6750439376,420,26,9,0,-1,1,-1,1,0,4,6,6,11,3,1
KR_6751667822,420,12,7,78,1,1,1,1,0,2,13,-41,20,2,1
KR_6747148730,420,6,3,29,-1,1,-1,-1,0,3,-1,-39,17,2,1
KR_6739196476,420,11,7,47,-1,1,-1,1,0,2,2,2,2,2,1
KR_6751685237,420,4,6,-7,1,-1,1,1,0,3,2,-15,-11,2,1
KR_6748483924,420,17,4,-45,1,-1,1,0,0,0,-2,13,-19,5,1
KR_6713019441,420,-3,5,27,-1,-1,1,1,0,2,6,-7,23,1,1
KR_6747140657,420,2,1,13,-1,1,-1,1,0,2,-3,7,-33,5,1
KR_6749192424,420,17,13,35,-1,1,1,1,0,1,1,12,-56,4,1
KR_6724167647,420,2,2,3,1,-1,1,1,0,1,2,226,9,2,1
KR_6745887407,450,-3,-3,3,-1,0,0,1,-1,0,0,0,0,0,1
KR_6750439149,450,-43,-4,-11,1,0,0,1,0,-1,0,0,0,0,1
KR_6746562529,420,3,5,33,1,-1,1,-1,0,3,8,10,21,6,1
KR_6750309156,450,-21,-5,-1,-1,0,0,1,1,0,0,0,0,0,1
KR_6752112972,450,70,14,46,1,0,0,1,0,2,0,0,0,0,1
KR_6746546000,420,15,13,8,1,1,1,1,0,3,-1,-5,-19,1,1
KR_6746060604,420,24,12,-2,1,-1,-1,1,0,2,0,-1,-8,5,1
KR_6747114965,420,5,4,29,1,-1,1,1,0,-1,1,-10,0,5,1
KR_6744015921,450,51,15,42,-1,0,0,1,1,4,-11,71,0,0,1
KR_6745940043,420,22,17,58,1,1,-1,1,0,7,8,-6,2,2,1
KR_6740797417,420,0,0,51,1,-1,-1,1,0,4,14,-21,0,6,1
KR_6746581845,420,3,1,37,-1,1,1,1,0,0,2,-4,27,4,1
KR_6748875949,420,10,6,42,1,-1,-1,1,0,2,5,-1,-17,3,1
KR_6748852912,420,22,11,29,-1,1,1,1,0,4,-1,-21,20,2,1
KR_6748050985,450,-4,1,8,1,0,0,1,0,3,-38,32,0,0,1
KR_6751011370,420,1,9,14,-1,0,-1,1,0,5,-1,12,-10,0,1
KR_6742381321,420,9,4,9,1,1,1,1,0,1,5,-14,-6,1,1
KR_6746722868,420,14,17,117,1,1,1,1,0,7,-2,3,12,6,1
KR_6731730882,420,8,6,37,1,1,1,1,0,3,5,45,12,6,1
KR_6745978451,450,17,14,16,-1,0,0,1,1,3,0,0,0,0,1
KR_6748128411,450,21,-3,-27,-1,0,0,1,0,-1,0,0,0,0,1
KR_6716697614,420,7,3,26,1,-1,1,1,0,2,0,1,-13,3,1
KR_6745252643,420,-20,-16,-22,-1,-1,-1,-1,0,-3,-6,-1,-3,2,1
KR_6750702422,700,0,1,11,-1,1,1,1,0,3,-5,-21,45,4,1
KR_6749049214,420,7,3,49,1,-1,-1,1,0,4,6,-4,13,6,1
KR_6743735999,420,21,12,-15,1,1,1,1,0,3,4,-38,21,4,1
KR_6746299574,450,98,25,15,1,0,0,1,1,2,0,52,0,0,1
KR_6748424403,420,-11,-5,13,1,1,-1,-1,0,0,9,-43,-28,3,1
KR_6725091622,420,18,17,78,1,1,1,1,0,6,-5,40,19,6,1
KR_6747125341,420,9,7,0,1,1,-1,1,0,2,-1,7,19,2,1
KR_6751406255,420,30,19,-12,1,1,1,1,0,5,2,23,7,2,1
KR_6744690861,420,2,0,24,1,-1,-1,-1,0,-3,5,-7,-20,3,1
KR_6740764925,420,7,6,-3,1,1,-1,0,0,3,4,0,-3,1,1
KR_6735299977,420,3,2,58,-1,-1,-1,-1,0,1,6,-4,-7,5,1
KR_6747867191,420,2,-1,-17,1,-1,-1,-1,0,2,2,3,11,6,1
KR_6733155420,450,36,11,5,-1,0,0,1,0,2,0,-2,0,0,1
KR_6744615372,420,15,10,42,1,1,-1,-1,0,3,4,-6,25,4,1
KR_6749287620,450,99,25,21,1,0,0,1,2,5,0,-5,0,0,1
KR_6727507273,420,7,0,10,-1,-1,-1,-1,0,0,8,-12,4,4,1
KR_6730095025,450,61,12,7,-1,0,0,-1,1,5,0,0,0,0,1
KR_6748595812,420,7,4,85,-1,1,-1,1,0,3,-6,6,-18,1,1
KR_6735933176,420,-7,-3,107,-1,-1,1,0,0,2,5,-47,-2,6,1
KR_6748334392,420,8,5,20,1,-1,1,1,0,1,10,0,6,1,1
KR_6749605857,450,0,-7,3,-1,0,0,1,1,-3,0,0,0,0,1
KR_6720315477,420,17,19,77,1,1,1,1,0,9,28,-40,93,4,1
KR_6749694645,420,1,3,3,-1,-1,1,-1,0,1,1,-12,-15,6,1
KR_6740973298,420,13,4,-52,1,1,-1,-1,0,1,3,22,12,5,1
KR_6747980472,420,3,4,19,1,-1,1,1,0,3,1,-25,-1,2,1
KR_6739977062,420,16,8,-22,1,1,-1,-1,0,3,10,-8,17,5,1
KR_6749070927,450,56,10,-10,-1,0,0,1,1,3,-3,30,0,0,1
KR_6734742133,420,10,7,26,1,1,-1,0,0,6,0,18,31,2,1
KR_6738765168,420,4,3,39,1,1,-1,1,0,3,-2,19,-4,5,1
KR_6746206340,420,18,12,57,-1,1,-1,1,0,6,5,4,22,2,1
KR_6749635833,420,2,6,55,1,-1,-1,1,0,2,26,-34,-4,5,1
KR_6743971365,420,-1,-3,22,1,-1,-1,0,0,0,2,-1,-28,3,1
KR_6750853157,420,11,5,46,1,1,1,1,0,3,13,-6,8,4,1
KR_6748559909,420,3,3,-40,1,1,-1,1,0,0,0,8,3,2,1
KR_6751323762,450,18,15,10,1,0,0,1,1,5,-4,19,0,0,1
KR_6748360684,420,-5,-3,-7,1,1,1,0,0,0,-8,3,-5,6,1
KR_6735332615,420,4,5,-24,-1,1,1,1,0,0,3,-4,-15,3,1
KR_6749661346,420,2,-1,39,-1,1,-1,1,0,3,1,-4,-13,1,1
KR_6750232906,420,-3,-1,-1,1,0,1,0,0,0,1,42,-12,0,1
KR_6712742150,420,6,4,15,1,1,1,0,0,0,-4,116,2,2,1
KR_6745297508,420,-11,-8,-19,1,1,-1,-1,0,-2,-3,1,0,4,1
KR_6748136904,450,33,0,-4,-1,0,0,1,1,0,-3,-518,0,0,1
KR_6748176086,450,-13,-5,18,-1,0,0,1,1,-1,0,233,0,0,1
KR_6744592811,420,-1,-6,4,-1,1,-1,1,0,-2,-4,1,11,1,1
KR_6747754516,420,1,1,16,-1,-1,1,-1,0,1,-1,1,1,5,1
KR_6749902673,430,-8,-8,-31,-1,-1,-1,-1,0,-1,-4,-5,-8,4,1
KR_6751752409,420,-4,-2,55,-1,-1,-1,0,0,0,6,-62,-11,2,1
KR_6750663938,450,-27,-8,1,-1,0,0,1,0,-1,0,3,0,0,1
KR_6748799964,420,5,2,13,-1,1,-1,0,0,2,-5,-5,-5,1,1
KR_6718845138,420,-20,-9,52,-1,1,-1,1,0,4,-3,-35,49,3,1
KR_6724497418,420,5,3,74,-1,-1,-1,1,0,2,-2,5,-11,1,1
KR_6732410432,440,8,7,65,1,-1,1,1,0,4,13,-25,9,6,1
KR_6747447512,420,-9,-2,20,-1,-1,-1,-1,0,2,5,4,-2,6,1
KR_6742567802,420,-12,1,87,-1,1,1,1,0,3,-4,-34,5,3,1
KR_6739059677,420,2,4,13,-1,1,-1,-1,0,3,2,-5,28,1,1
KR_6734608245,420,-11,0,107,-1,-1,1,1,0,4,4,-16,23,4,1
KR_6746991508,420,14,11,51,1,1,1,1,0,3,0,0,27,5,1
KR_6749970081,420,23,11,56,1,1,-1,1,0,5,-3,46,22,3,1
KR_6750780244,420,1,2,-44,1,-1,1,1,0,2,1,41,-4,1,1
KR_6742436919,420,-4,-2,-28,-1,1,1,1,0,0,6,-3,51,4,1
KR_6748682901,420,23,11,-4,1,-1,1,1,0,3,-6,13,16,2,1
KR_6739874671,420,4,2,-68,-1,1,-1,-1,0,-1,-4,3,16,4,1
KR_6744494632,420,16,8,-3,1,1,-1,-1,0,3,1,9,33,5,1
KR_6734469445,420,-1,0,-30,1,-1,1,-1,0,2,-3,18,24,3,1
KR_6708491587,420,8,5,-22,1,-1,1,1,0,1,5,28,34,2,1
KR_6743630969,420,9,16,96,1,1,1,1,0,6,-3,6,-9,3,1
KR_6720521796,420,5,2,28,1,-1,1,1,0,0,1,-2,1,6,1
KR_6741250561,450,10,2,27,1,0,0,1,1,0,6,-151,0,0,1
KR_6739911470,420,20,14,29,1,1,1,1,0,3,2,6,8,5,1
KR_6750639358,700,2,1,-9,-1,1,-1,-1,0,0,0,-15,-6,2,1
KR_6743809248,420,1,-3,9,-1,-1,1,-1,0,1,-4,34,3,3,1
KR_6748827077,420,18,12,82,-1,-1,1,1,0,2,12,1,6,6,1
KR_6743574413,420,32,20,100,1,1,-1,1,0,8,-1,41,40,1,1
