queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
440,KR_6637113636,1,0,0,0,0,4,4,1,1,3,2,3,3,2,2,4,0,2,0,3,0,1,1,0,2,1,3,3,2,3,3,10,10,5,31,20,5,4,9,5,5,9,6,8,7,7,7,6,8,6,5,80,2,53,57,10,64,2,67,51,12,0,48,0,0,0,0,44,0,0,0,4114,3608,3302,4887,3740,2782,3446,2886,3594,1747,7,0,0,0,0,0,16,14
420,KR_6788361269,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,5,0,0,8,0,0,0,0,0,8,6,7,6,6,8,6,7,6,5,62,1,49,82,13,57,2,57,66,1,0,44,0,0,0,0,52,0,0,0,2584,2955,2367,3626,2180,2887,2627,2751,2807,1679,2,3,0,0,0,0,12,9
420,KR_6728121993,1,0,0,0,0,0,0,0,0,1,5,2,2,1,5,0,2,0,0,2,0,2,0,0,2,0,2,1,2,3,2,0,12,9,1,16,0,0,0,0,5,8,5,8,5,6,8,6,7,5,5,57,2,62,57,4,59,0,53,37,10,0,32,0,0,0,0,44,0,0,0,3117,3372,3438,4202,2685,3527,2431,2459,3106,1892,5,1,0,0,0,0,11,15
420,KR_6763625142,-1,0,0,0,0,0,0,2,2,2,5,2,1,4,1,0,2,0,1,2,1,2,0,1,2,1,2,2,2,1,1,0,8,1,2,3,0,14,5,5,8,8,6,8,6,6,8,6,8,6,6,69,2,76,61,3,53,11,71,64,4,0,44,0,0,0,0,44,0,0,0,3627,3201,4336,3081,2130,3058,2931,3551,3432,2414,5,4,0,0,0,0,14,16
420,KR_6782333471,1,0,0,0,0,2,2,2,2,2,1,0,3,3,0,2,1,0,2,2,0,1,1,1,1,1,0,4,1,0,3,0,10,5,20,15,0,16,5,5,4,8,6,8,6,5,8,5,7,6,5,65,0,79,65,14,67,0,50,65,0,0,48,0,0,0,0,35,0,0,0,2758,3530,4364,2967,2670,3034,2613,3030,3351,1967,1,0,0,0,0,0,20,19
420,KR_6785785009,-1,0,0,0,0,0,0,2,2,0,6,0,3,2,0,1,0,5,2,4,2,0,2,3,3,5,0,1,2,1,2,0,0,0,4,2,5,5,18,10,28,8,5,7,5,4,7,5,7,7,5,73,6,68,41,0,60,1,45,59,9,0,36,0,0,0,0,28,0,4,0,3071,4457,3266,2456,2424,2626,4341,3384,4206,2808,3,2,0,0,0,0,14,17
420,KR_6704098373,-1,0,1,0,0,0,0,1,1,2,1,1,1,0,5,2,1,2,0,3,1,1,2,1,1,2,1,1,1,2,4,0,5,9,3,21,5,12,2,0,3,8,5,7,6,5,7,5,7,5,5,59,0,59,66,9,55,0,46,48,12,0,36,0,0,0,0,36,0,0,0,3102,2801,2912,4819,2982,3268,3648,2514,3469,2504,0,0,0,0,0,0,15,11
420,KR_6788949753,1,1,0,0,2,0,0,0,0,3,1,0,1,1,3,0,1,4,0,0,0,2,1,2,0,0,0,1,2,1,1,0,6,11,0,9,5,0,7,0,1,8,6,8,6,6,8,6,8,6,6,63,7,61,71,4,72,1,63,65,1,0,48,0,0,0,0,52,0,0,0,2622,3276,3641,3877,2325,3559,4150,3053,2712,2102,3,1,0,0,0,0,24,15
420,KR_6788462329,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,6,8,6,5,8,6,7,5,5,60,3,61,62,13,58,3,57,54,13,0,44,0,0,0,0,52,0,0,0,2694,3264,2527,2630,1854,2944,3256,2746,2877,1845,1,0,0,0,0,0,10,9
440,KR_6781843291,-1,0,0,0,0,0,0,0,0,2,3,1,4,1,0,0,0,2,2,1,0,1,1,1,1,1,2,0,2,1,1,4,0,4,2,0,5,5,2,2,3,8,5,8,5,5,8,5,7,6,6,56,1,56,48,12,59,1,56,62,2,0,36,0,0,0,0,36,0,0,0,3040,3516,2982,2563,1832,2773,3112,3388,2982,2078,2,3,0,0,0,0,15,16
