440,KR_6650445529,1,0,0,0,0,0,0,0,0,2,2,3,1,4,1,3,2,0,1,2,0,0,2,1,2,0,3,1,3,2,3,0,10,5,8,5,0,5,0,0,6,8,6,8,6,6,7,5,7,5,5,68,7,64,48,8,49,9,53,45,13,0,42,0,0,0,1,28,0,0,0,4127,3567,4022,3074,3471,3180,2437,2686,2915,2150,0,1,0,0,0,0,12,14
420,KR_6729385120,-1,0,0,0,0,0,0,0,0,2,1,2,0,3,0,1,0,2,0,2,1,0,1,1,2,1,3,2,1,0,0,10,10,0,0,0,0,7,3,2,7,8,6,8,6,5,6,6,7,6,5,63,2,56,68,3,46,1,50,64,13,0,52,4,0,0,0,39,0,0,0,3817,2814,3542,2793,2478,2332,3790,2580,3526,2494,1,0,0,0,0,0,12,10
420,KR_6649427277,1,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,2,1,2,1,2,1,2,1,2,2,3,0,3,0,0,0,5,0,0,0,0,0,0,5,0,8,6,8,5,6,7,6,7,6,6,70,2,70,51,16,56,7,41,71,15,0,44,0,0,0,0,55,0,0,0,3766,2727,4001,2441,2006,3366,3131,2820,3376,2671,4,2,0,0,0,0,14,14
420,KR_6597340531,-1,0,0,0,0,0,0,0,0,2,2,2,3,4,1,1,1,2,0,4,3,3,2,0,2,3,3,1,3,1,3,2,5,0,12,11,10,1,2,15,6,7,6,8,6,5,7,6,7,6,5,47,1,56,48,7,54,4,47,45,7,0,36,0,0,0,0,44,0,0,0,3084,3854,3964,3206,2352,3134,3131,2550,4065,3314,0,1,0,0,0,0,12,227
420,KR_6779814635,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,3,2,0,0,0,2,1,1,1,0,1,0,0,1,5,0,0,0,5,4,5,4,8,8,7,6,8,6,5,7,5,8,6,6,31,0,65,51,0,43,0,59,64,4,0,56,0,0,0,0,28,0,0,0,2180,3007,2655,2819,2136,2390,3166,3277,2871,2389,1,0,0,0,0,0,29,17
420,KR_6788804509,1,1,0,0,4,1,1,0,0,1,4,2,2,0,3,0,1,1,0,1,0,1,0,0,1,1,2,2,0,3,0,0,1,3,0,10,0,0,0,0,2,8,5,8,6,4,7,5,8,5,4,61,0,70,57,2,50,1,51,42,1,0,40,0,0,0,0,40,0,0,0,3301,3069,3197,3642,2109,2645,2814,2471,2654,1989,2,1,0,0,0,0,13,13
420,KR_6763423963,1,0,0,0,0,0,0,0,0,1,3,1,1,3,4,0,1,1,1,0,0,1,0,2,0,0,1,1,3,1,3,7,16,3,0,11,0,0,5,0,0,7,6,7,6,6,7,5,7,6,5,23,5,52,53,4,68,2,52,48,13,0,56,0,0,0,0,18,0,0,0,2369,3761,3662,3514,2288,3285,2165,3041,2421,1965,3,0,0,0,0,0,46,17
420,KR_6766509344,1,0,0,0,0,0,0,0,0,1,1,2,3,1,2,0,1,2,3,0,0,2,1,0,2,1,1,2,2,2,1,0,4,9,5,17,10,4,0,1,1,8,6,7,5,5,7,6,7,6,5,59,4,47,54,13,31,1,44,61,3,0,40,0,0,0,0,52,0,0,0,3389,3795,3109,3133,2497,2619,3551,3358,2659,2108,1,0,0,0,0,0,14,15
420,KR_6632630101,-1,-1,-1,0,2,0,0,1,1,2,2,0,0,0,2,0,2,2,0,2,0,2,0,0,1,3,0,0,0,1,1,0,5,0,0,9,5,8,5,9,17,7,7,7,6,5,8,6,7,7,4,61,4,54,68,2,75,0,62,67,10,0,68,0,0,0,0,48,0,0,0,2637,3189,2552,3625,2292,3758,3449,2734,3590,1997,1,1,0,0,0,0,13,14
420,KR_6787560201,-1,1,0,0,2,0,0,0,0,1,0,2,1,1,1,0,2,2,1,3,0,2,1,2,1,2,2,0,1,2,0,0,0,0,5,10,0,1,1,0,10,7,6,8,5,5,8,7,8,6,6,48,0,52,43,11,49,4,57,67,16,0,40,0,0,0,0,56,0,0,0,3163,2614,2851,2826,1979,3318,3500,3147,3920,2230,0,1,0,0,0,0,10,10
440,KR_6785833411,-1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,0,3,3,3,0,1,5,2,2,1,1,1,1,0,1,0,2,4,0,0,0,0,0,0,1,1,7,6,7,6,5,8,6,8,6,6,46,1,57,74,5,71,1,63,65,4,0,48,0,0,0,0,36,0,0,0,2455,3128,3057,3119,2075,4027,3112,3687,2757,2201,2,2,0,0,0,0,13,15
420,KR_6668608717,-1,0,0,0,0,0,0,1,1,3,3,0,1,1,4,3,1,3,0,3,0,0,1,1,2,3,0,1,2,3,3,0,2,6,4,12,0,1,11,6,21,8,6,8,6,6,8,6,6,5,5,63,3,73,64,5,60,3,38,34,3,0,48,0,0,0,0,35,0,0,0,2692,2982,3500,4427,3751,3089,3422,2440,3182,2396,1,1,0,0,0,0,15,86
420,KR_6708309040,1,1,0,0,2,1,1,0,0,3,5,1,3,0,3,2,2,0,1,1,0,2,0,1,0,1,1,2,1,4,1,5,0,5,9,17,0,0,0,0,2,7,5,7,6,5,8,6,7,6,5,51,5,55,59,12,79,21,45,53,12,0,36,0,0,4,0,44,0,0,0,2994,3303,2666,3742,2811,3911,2845,2954,2947,2020,3,2,0,0,0,0,14,16
420,KR_6744897131,1,0,0,0,0,1,1,0,0,1,3,2,4,1,2,0,2,0,2,1,0,0,0,2,2,1,2,2,2,1,2,0,9,12,14,9,0,5,0,0,5,6,6,7,6,6,8,5,8,6,5,57,3,49,32,4,69,1,52,53,18,0,48,0,0,0,0,32,0,0,0,3215,3996,3141,3418,2590,3749,2356,2968,2819,2278,2,0,0,0,0,0,12,16
420,KR_6786138730,1,1,0,0,2,0,0,0,0,2,1,0,1,1,4,0,2,1,1,1,2,3,0,2,1,1,1,0,1,2,2,5,0,0,0,17,1,6,5,2,0,6,6,7,6,6,8,6,7,6,5,37,0,55,62,4,70,6,58,61,17,0,40,0,0,0,0,39,0,0,0,2298,2629,2910,3987,2575,3790,3249,3293,3018,2934,3,1,0,0,0,0,11,8
