queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789171176,1,1,1,0,1,0,0,0,0,3,2,2,0,4,2,0,0,2,1,0,0,0,1,1,0,1,3,1,2,2,0,8,19,8,5,8,0,2,10,0,12,9,8,10,7,6,9,7,8,9,7,85,0,113,85,16,94,1,107,98,20,0,84,0,0,0,0,72,0,0,0,4168,4669,5665,4187,2558,3797,4568,4666,3560,2702,4,2,0,0,0,0,20,19
420,KR_6787377435,1,0,1,1,0,4,4,2,2,11,2,2,3,0,7,3,0,1,1,1,0,2,0,1,0,0,3,3,1,4,4,17,39,22,23,68,24,16,8,8,16,9,8,9,8,7,8,7,9,7,6,96,18,92,115,9,63,3,105,83,11,0,68,0,0,0,0,72,0,0,0,5388,6237,3933,8092,4750,3256,3941,4542,3846,2686,11,5,0,0,3,0,36,21
420,KR_6772936111,1,0,1,0,0,0,0,0,0,6,5,1,0,1,3,2,0,0,3,2,2,0,2,1,1,3,1,1,1,3,1,4,13,9,8,19,3,10,0,3,16,9,8,10,7,6,9,8,10,7,7,97,1,107,101,22,96,4,120,98,30,0,80,2,0,0,0,65,0,0,0,4237,4021,4501,5007,3773,3847,3936,5213,4557,3571,7,6,0,0,0,0,22,45
420,KR_6786462631,1,-1,1,0,3,1,1,0,0,8,8,1,6,1,1,0,0,1,3,1,1,0,2,3,0,1,3,3,1,2,0,21,2,4,8,17,0,16,7,0,6,10,8,9,8,7,9,7,10,8,6,90,4,104,114,3,103,1,104,112,16,0,76,0,0,0,4,63,0,0,0,4443,5648,4314,4556,3365,4006,4098,5148,4766,3250,5,12,0,0,0,0,55,24
