440,KR_6786463621,-1,-1,-1,0,3,0,0,0,0,3,3,1,4,1,2,0,0,1,3,2,0,0,2,1,1,2,1,0,3,2,2,0,10,2,4,6,0,0,0,4,8,9,10,7,7,6,9,8,9,7,7,71,89,5,72,18,98,2,63,79,2,0,0,54,0,0,0,81,0,0,0,3563,5398,3604,4109,2733,3835,4249,4066,4241,3428,1,5,0,0,0,0,20,19
420,KR_6679970253,-1,0,0,0,0,0,0,1,1,4,4,0,3,1,2,1,1,1,3,3,2,1,2,1,3,3,0,3,2,1,1,1,9,14,3,9,6,17,0,13,15,9,7,9,7,7,9,7,9,8,7,99,7,80,74,10,79,1,95,79,6,0,54,0,0,0,0,45,0,0,0,4134,4430,4507,4383,2854,4356,3659,4556,5142,3716,11,1,0,0,0,0,14,34
420,KR_6679151089,-1,-1,1,0,3,0,0,1,1,3,4,0,1,2,2,2,0,2,2,0,2,0,2,2,2,0,1,1,1,2,2,4,0,0,6,1,0,5,0,3,11,9,8,9,7,7,9,7,9,8,5,66,8,77,77,9,73,2,85,67,3,0,64,0,0,0,0,60,0,0,4,3363,4026,4099,4301,3870,3405,3894,4198,3349,3431,4,4,0,0,0,0,43,18
420,KR_6762844033,-1,-1,1,0,3,0,0,0,0,0,2,1,3,1,1,2,0,1,1,1,1,1,1,1,1,0,1,2,2,2,1,0,0,16,3,3,8,14,0,6,0,10,8,10,7,7,9,7,9,7,6,87,3,102,107,18,93,3,77,83,3,0,60,0,0,0,0,56,0,0,0,3941,4515,4977,4508,3283,3961,3731,3680,4137,3107,5,3,0,0,0,0,17,17
420,KR_6751909377,1,1,0,0,6,0,0,0,0,3,2,1,7,1,0,0,2,3,0,0,0,1,2,0,1,2,3,2,2,0,2,13,0,1,2,6,0,1,1,13,13,9,7,10,6,6,9,7,10,7,7,61,8,99,63,4,77,1,81,92,22,0,64,0,0,0,0,56,0,0,0,4119,5787,4267,2996,2867,4778,4331,3570,4042,3019,16,6,0,0,0,0,32,52
420,KR_6787961552,-1,1,1,0,6,1,1,2,2,2,2,2,1,0,2,2,0,1,2,4,4,2,2,1,3,3,0,0,4,0,3,0,14,21,17,4,24,16,20,32,24,8,7,9,8,7,9,8,9,8,6,83,3,78,74,6,78,1,68,96,15,0,55,0,0,0,0,79,4,0,0,4116,3715,3922,4372,4063,3551,4274,4600,6102,4247,7,3,0,0,0,0,19,24
440,KR_6786463621,-1,-1,-1,0,3,0,0,0,0,3,3,1,4,1,2,0,0,1,3,2,0,0,2,1,1,2,1,0,3,2,2,0,10,2,4,6,0,0,0,4,8,9,10,7,7,6,9,8,9,7,7,71,89,5,72,18,98,2,63,79,2,0,0,54,0,0,0,81,0,0,0,3563,5398,3604,4109,2733,3835,4249,4066,4241,3428,1,5,0,0,0,0,20,19
420,KR_6679970253,-1,0,0,0,0,0,0,1,1,4,4,0,3,1,2,1,1,1,3,3,2,1,2,1,3,3,0,3,2,1,1,1,9,14,3,9,6,17,0,13,15,9,7,9,7,7,9,7,9,8,7,99,7,80,74,10,79,1,95,79,6,0,54,0,0,0,0,45,0,0,0,4134,4430,4507,4383,2854,4356,3659,4556,5142,3716,11,1,0,0,0,0,14,34
420,KR_6679151089,-1,-1,1,0,3,0,0,1,1,3,4,0,1,2,2,2,0,2,2,0,2,0,2,2,2,0,1,1,1,2,2,4,0,0,6,1,0,5,0,3,11,9,8,9,7,7,9,7,9,8,5,66,8,77,77,9,73,2,85,67,3,0,64,0,0,0,0,60,0,0,4,3363,4026,4099,4301,3870,3405,3894,4198,3349,3431,4,4,0,0,0,0,43,18
420,KR_6762844033,-1,-1,1,0,3,0,0,0,0,0,2,1,3,1,1,2,0,1,1,1,1,1,1,1,1,0,1,2,2,2,1,0,0,16,3,3,8,14,0,6,0,10,8,10,7,7,9,7,9,7,6,87,3,102,107,18,93,3,77,83,3,0,60,0,0,0,0,56,0,0,0,3941,4515,4977,4508,3283,3961,3731,3680,4137,3107,5,3,0,0,0,0,17,17
