queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789171176,1,1,1,0,1,0,0,0,0,3,2,2,0,4,2,0,0,2,1,0,0,0,1,1,0,1,3,1,2,2,0,8,19,8,5,8,0,2,10,0,12,9,8,10,7,6,9,7,8,9,7,85,0,113,85,16,94,1,107,98,20,0,84,0,0,0,0,72,0,0,0,4168,4669,5665,4187,2558,3797,4568,4666,3560,2702,4,2,0,0,0,0,20,19
420,KR_6787377435,1,0,1,1,0,4,4,2,2,11,2,2,3,0,7,3,0,1,1,1,0,2,0,1,0,0,3,3,1,4,4,17,39,22,23,68,24,16,8,8,16,9,8,9,8,7,8,7,9,7,6,96,18,92,115,9,63,3,105,83,11,0,68,0,0,0,0,72,0,0,0,5388,6237,3933,8092,4750,3256,3941,4542,3846,2686,11,5,0,0,3,0,36,21
420,KR_6772936111,1,0,1,0,0,0,0,0,0,6,5,1,0,1,3,2,0,0,3,2,2,0,2,1,1,3,1,1,1,3,1,4,13,9,8,19,3,10,0,3,16,9,8,10,7,6,9,8,10,7,7,97,1,107,101,22,96,4,120,98,30,0,80,2,0,0,0,65,0,0,0,4237,4021,4501,5007,3773,3847,3936,5213,4557,3571,7,6,0,0,0,0,22,45
420,KR_6786462631,1,-1,1,0,3,1,1,0,0,8,8,1,6,1,1,0,0,1,3,1,1,0,2,3,0,1,3,3,1,2,0,21,2,4,8,17,0,16,7,0,6,10,8,9,8,7,9,7,10,8,6,90,4,104,114,3,103,1,104,112,16,0,76,0,0,0,4,63,0,0,0,4443,5648,4314,4556,3365,4006,4098,5148,4766,3250,5,12,0,0,0,0,55,24
420,KR_6769134474,1,-1,1,1,5,0,0,0,0,5,9,3,0,1,1,1,3,3,1,0,1,2,2,2,1,1,3,0,1,2,0,0,8,0,5,6,0,11,6,5,6,10,7,9,8,6,9,8,9,8,6,91,5,92,109,21,78,4,100,104,18,0,69,4,0,0,0,73,0,0,0,5012,4004,4247,5340,2989,4213,4988,4478,4277,2994,9,6,0,0,1,0,21,30
420,KR_6788154346,1,0,-1,0,0,0,0,0,0,1,5,0,2,1,5,8,1,2,0,3,1,1,2,0,2,2,0,5,1,5,5,0,25,4,57,23,0,5,0,21,17,9,7,9,7,8,9,7,9,8,6,76,2,109,14,56,77,1,84,98,18,0,51,0,0,0,0,56,0,0,0,3407,4073,4684,5873,5614,3650,4150,3553,5768,3354,5,8,0,0,0,0,23,18
420,KR_6778264362,-1,-1,-1,0,6,0,0,0,0,6,7,2,2,2,2,0,1,1,5,3,1,1,2,4,1,3,2,2,2,1,1,8,11,6,4,17,3,15,9,8,30,9,8,9,8,6,9,8,9,8,7,83,7,107,102,23,77,9,99,106,20,0,73,0,0,0,1,61,0,0,0,4159,4940,5018,4582,2842,3849,4362,5931,5091,3459,9,9,0,0,0,0,30,32
420,KR_6767063260,1,1,1,0,6,1,1,0,0,5,6,2,1,3,0,5,1,3,2,2,0,0,2,1,2,3,2,3,2,3,1,0,28,8,19,6,3,8,10,7,30,9,8,10,9,5,9,7,8,7,6,113,2,103,92,7,70,5,86,80,23,0,70,0,0,0,0,64,0,0,0,5236,4460,5110,4295,4524,3639,4933,4231,4526,3218,8,11,0,0,0,0,26,29
420,KR_6775199259,1,-1,1,1,6,0,0,0,0,9,8,1,5,0,0,1,0,1,4,2,1,0,3,3,2,0,1,1,2,2,1,0,8,9,2,21,0,31,2,8,20,10,8,9,8,7,9,8,9,8,7,97,5,97,96,10,84,5,63,97,19,0,71,0,0,0,0,60,0,0,0,4710,5743,4237,4360,4444,3364,5195,4407,4576,3480,8,9,0,0,0,0,28,29
420,KR_6769187232,1,-1,1,0,1,0,0,0,0,5,3,1,2,1,5,1,1,3,1,2,0,1,2,3,0,1,2,1,2,3,2,8,26,16,7,26,0,18,20,12,26,10,7,9,8,6,9,8,9,7,6,99,3,96,84,17,103,10,102,95,18,0,58,0,0,0,0,68,0,0,0,4312,5511,4360,5838,3057,4331,4711,4642,4716,2787,6,5,0,0,0,0,25,24
420,KR_6785762483,1,0,1,0,0,0,0,0,0,7,6,3,5,2,2,2,0,2,1,1,1,0,1,0,4,0,4,3,1,2,4,8,14,5,14,29,0,3,0,14,8,10,8,9,7,6,9,6,10,7,6,77,9,106,81,10,72,3,114,68,11,0,59,0,0,0,0,56,0,0,0,4702,5546,4708,4202,4008,3537,3929,4654,3942,3129,14,5,0,0,0,0,30,35
420,KR_6787743453,-1,1,-1,0,1,0,0,0,0,8,2,2,5,1,3,2,3,1,0,1,0,3,0,1,1,0,5,3,0,2,3,11,39,9,4,26,0,0,2,0,0,8,8,8,9,7,8,7,10,7,6,62,7,86,115,21,48,15,105,100,19,0,64,0,0,0,4,59,0,0,0,4049,5807,4024,5153,3717,3847,4194,4148,4148,2602,5,4,0,0,0,0,50,251
