queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789171176,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,6,5,7,5,4,6,5,5,6,5,43,0,60,43,8,55,0,63,52,10,0,48,0,0,0,0,40,0,0,0,2075,2398,3014,1989,1433,2336,2066,2379,2134,1482,1,0,0,0,0,0,11,9
420,KR_6787377435,1,0,0,0,0,4,4,2,2,1,1,2,1,0,7,2,0,1,1,1,0,2,0,1,0,0,2,2,0,4,4,6,13,7,5,22,9,6,3,3,6,7,5,6,5,5,6,5,7,5,4,48,3,53,54,4,33,2,58,46,7,0,40,0,0,0,0,40,0,0,0,2797,3038,2347,5118,2780,2001,2476,2690,2465,1678,4,1,0,0,0,0,11,10
420,KR_6772936111,1,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,0,0,1,2,1,0,1,0,1,2,0,0,1,2,1,0,1,1,3,6,0,1,0,0,6,7,5,6,5,5,6,5,6,5,5,49,0,55,55,12,49,0,60,46,15,0,44,0,0,0,0,38,0,0,0,2106,2226,2314,3121,2559,2093,2197,2650,2590,2040,4,1,0,0,0,0,12,21
420,KR_6786462631,1,0,0,0,0,1,1,0,0,2,4,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,5,0,0,3,3,0,0,2,0,0,7,5,7,5,5,6,5,7,5,5,44,2,63,62,0,58,0,56,62,8,0,40,0,0,0,0,39,0,0,0,2328,3127,2681,2509,2011,2255,2381,2382,2365,1524,2,2,0,0,0,0,24,12
420,KR_6769134474,1,-1,0,0,5,0,0,0,0,3,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,7,5,6,5,4,6,6,6,5,5,46,3,50,56,7,34,2,56,52,9,0,43,0,0,0,0,44,0,0,0,2836,2405,2560,2260,1534,2072,2513,2236,2197,1529,1,1,0,0,0,0,12,10
420,KR_6788154346,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,1,0,0,1,1,1,0,0,1,0,1,0,3,3,0,4,0,12,8,0,0,0,6,3,6,5,7,5,5,6,5,7,5,4,38,0,60,8,24,41,1,45,53,10,0,31,0,0,0,0,40,0,0,0,1915,2350,2316,3169,3164,2252,2398,2068,2351,1945,1,2,0,0,0,0,8,7
420,KR_6778264362,-1,0,0,0,0,0,0,0,0,3,2,2,1,1,1,0,0,0,2,1,0,0,0,2,0,1,2,2,1,0,0,3,2,0,0,2,0,0,0,0,5,7,5,7,5,4,6,4,6,5,5,51,0,57,49,11,46,0,52,63,11,0,39,0,0,0,0,36,0,0,0,2885,2457,2638,2400,1597,1976,2006,2883,2784,1879,2,3,0,0,0,0,15,11
420,KR_6767063260,1,0,0,0,0,1,1,0,0,3,2,2,1,0,0,2,0,2,1,2,0,0,1,1,2,1,2,1,0,2,0,0,4,0,4,0,0,3,1,1,6,7,5,7,5,4,6,5,6,5,4,58,0,54,40,4,34,5,47,38,11,0,36,0,0,0,0,30,0,0,0,3073,2475,2114,2096,2325,1866,2738,2454,2782,1994,3,5,0,0,0,0,11,14
420,KR_6775199259,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,1,0,1,2,1,0,0,2,1,1,0,1,0,0,1,1,0,3,0,0,3,0,7,0,3,6,7,5,6,5,5,6,5,6,5,5,42,1,50,50,5,41,0,38,50,10,0,37,0,0,0,0,40,0,0,0,2365,2482,2284,2181,2278,1907,3188,2552,2532,1691,2,1,0,0,0,0,12,10
420,KR_6769187232,1,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,2,0,2,0,0,1,2,0,1,1,1,1,2,1,3,7,6,1,6,0,4,5,3,7,7,4,6,5,4,6,5,6,5,4,53,0,47,41,11,57,2,50,46,9,0,28,0,0,0,0,36,0,0,0,2340,3199,2201,3495,1846,2267,2824,2348,2798,1697,1,0,0,0,0,0,9,9
