queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
440,KR_6637113636,1,0,0,0,0,4,4,1,1,1,1,3,2,2,2,3,0,2,0,3,0,1,1,0,2,1,3,2,2,2,3,6,6,3,16,12,3,2,5,3,3,7,5,6,5,5,6,5,6,5,4,51,0,34,38,5,45,2,50,31,7,0,40,0,0,0,0,32,0,0,0,3086,2803,2660,3851,3013,2110,2889,2255,2928,1333,1,0,0,0,0,0,11,9
420,KR_6788361269,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,4,0,0,0,0,0,6,5,6,5,5,6,5,6,5,4,44,1,38,61,10,37,1,41,46,0,0,36,0,0,0,0,40,0,0,0,1994,2511,1885,2896,1749,2251,2062,2051,2092,1335,2,1,0,0,0,0,7,7
420,KR_6728121993,1,0,0,0,0,0,0,0,0,1,3,1,1,1,4,0,1,0,0,1,0,1,0,0,1,0,1,1,2,2,1,0,5,3,0,6,0,0,0,0,3,6,4,6,5,5,6,4,6,4,4,38,0,34,44,1,45,0,40,29,6,0,24,0,0,0,0,28,0,0,0,2230,2436,2625,3310,1941,2518,1784,1932,2028,1546,4,0,0,0,0,0,10,11
420,KR_6763625142,-1,0,0,0,0,0,0,2,2,1,3,1,1,2,0,0,2,0,1,2,1,2,0,1,2,1,1,1,2,0,0,0,3,0,0,0,0,8,3,3,4,7,6,7,5,5,7,5,6,5,5,47,1,57,47,2,41,6,45,49,3,0,44,0,0,0,0,32,0,0,0,2567,2786,2867,2120,1585,2552,2287,2474,2875,2016,2,2,0,0,0,0,12,10
420,KR_6782333471,1,0,0,0,0,2,2,2,2,1,0,0,1,3,0,2,1,0,1,2,0,1,0,1,1,1,0,3,1,0,2,0,6,3,11,8,0,8,3,3,2,6,5,7,5,5,6,4,6,5,4,44,0,57,47,10,46,0,29,42,0,0,44,0,0,0,0,31,0,0,0,2043,2601,3628,2277,2248,2326,2103,2077,2680,1615,1,0,0,0,0,0,13,11
420,KR_6785785009,-1,0,0,0,0,0,0,2,2,0,5,0,0,1,0,1,0,5,0,3,1,0,2,1,2,4,0,0,1,0,1,0,0,0,0,0,3,1,10,6,16,7,4,6,4,3,6,4,6,6,3,51,1,53,36,0,41,0,37,38,4,0,32,0,0,0,0,20,0,4,0,2349,1957,2455,1840,1875,1997,3691,2412,3133,2042,2,0,0,0,0,0,8,13
420,KR_6704098373,-1,0,0,0,0,0,0,1,1,0,1,1,0,0,5,0,0,2,0,3,0,0,1,1,1,2,1,1,0,1,3,0,3,3,0,11,3,6,0,0,1,7,4,6,5,5,6,4,6,5,4,43,0,42,47,7,42,0,38,35,8,0,24,0,0,0,0,24,0,0,0,2282,1724,2054,3787,2027,2094,3013,1886,2936,1814,0,0,0,0,0,0,11,8
420,KR_6788949753,1,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,1,2,0,0,0,1,1,1,0,0,0,1,2,1,1,0,2,5,0,3,2,0,3,0,0,7,5,6,5,5,7,5,6,5,5,51,7,43,55,1,49,0,42,47,1,0,36,0,0,0,0,44,0,0,0,2167,2777,2798,3289,1918,2596,3006,2236,2118,1636,1,1,0,0,0,0,14,10
420,KR_6788462329,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,5,6,4,4,7,6,6,5,5,41,0,43,46,9,46,2,40,40,10,0,36,0,0,0,0,44,0,0,0,1979,2436,1969,2043,1439,2364,2801,2112,2214,1527,0,0,0,0,0,0,5,8
440,KR_6781843291,-1,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,1,1,0,0,1,1,0,0,0,2,0,2,0,0,2,0,2,0,0,3,3,0,0,0,7,4,7,5,5,6,4,5,5,5,35,1,42,36,9,43,1,41,51,0,0,24,0,0,0,0,28,0,0,0,2332,2335,2444,1899,1518,2142,2362,2399,2116,1505,1,1,0,0,0,0,11,10
420,KR_6639852732,-1,0,0,0,0,0,0,1,1,2,4,0,5,0,0,0,2,0,0,0,1,2,0,0,1,0,0,2,1,1,1,0,0,2,0,3,0,0,0,3,0,6,6,6,5,5,7,5,6,4,4,43,4,42,38,10,48,1,41,48,0,0,43,0,0,0,0,35,0,0,0,1970,4148,2275,2006,1683,2782,1978,1935,2284,2098,3,2,0,0,0,0,9,12
420,KR_6788963506,-1,0,0,0,0,0,0,1,1,1,2,1,2,1,1,0,1,1,1,0,5,2,0,0,2,4,1,1,1,2,0,0,0,0,3,4,3,8,4,13,0,6,5,7,5,4,7,4,6,4,5,49,8,40,45,9,43,3,42,7,46,0,28,0,0,0,0,24,0,0,0,2302,2732,2433,2461,1682,2372,2285,2411,1859,3924,0,1,0,0,0,0,9,13
420,KR_6663655686,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,2,0,1,0,0,0,1,1,1,1,1,1,0,1,0,2,0,6,0,0,3,3,3,6,6,5,7,5,5,6,5,6,5,5,52,1,46,52,2,31,1,49,52,10,0,36,0,0,0,0,36,0,0,0,2552,2169,2432,2587,2370,1783,2749,2535,2810,1713,2,1,0,0,0,0,9,11
420,KR_6784275098,-1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,1,2,0,0,2,1,1,0,1,0,1,6,3,0,0,0,3,0,2,1,5,5,6,5,5,7,5,6,4,5,1,0,49,51,32,32,0,45,27,11,0,36,0,0,0,0,39,0,0,0,1666,2500,2199,2280,2449,2943,2526,2062,1854,1929,0,0,0,0,0,0,46,6
420,KR_6716993003,-1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,6,5,5,6,4,6,5,4,45,0,48,54,10,38,2,49,55,7,0,40,0,0,0,0,24,0,0,0,2331,2471,2127,2158,1492,1913,1755,2121,2470,1956,1,3,0,0,0,0,12,17
420,KR_6663440318,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,6,4,7,5,5,6,5,6,5,5,52,0,47,49,2,43,2,46,48,9,0,32,0,0,0,0,40,0,0,0,2538,2058,2566,2141,1595,1931,2092,2033,2382,1571,0,0,0,0,0,0,8,10
420,KR_6768202815,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,2,0,0,2,6,5,6,4,5,6,5,6,5,5,51,1,56,35,2,38,4,55,49,1,0,40,0,0,0,4,28,0,0,0,2742,2620,2521,1842,1410,1943,1959,2315,2552,1594,1,1,0,0,0,0,8,8
