matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6760872941,420,4,22,12,15,5,5,0,3,5,2,2,3,1,1,2,1,4,4,0,0,16,2,3,1,4,-2,0,1,1,-1,1,1,4,1
KR_6747221082,420,2,-57,-8,7,2,2,0,1,2,1,5,6,1,1,3,2,-2,0,2,0,6,-2,1,2,3,0,0,-1,-1,-1,-1,-1,1,1
KR_6696278550,420,-4,0,-5,-1,2,4,2,-4,3,7,-2,2,4,3,3,0,0,1,1,1,-3,-1,0,8,8,0,0,0,-1,-1,0,1,5,1
KR_6758506482,420,4,107,28,9,5,5,0,-4,2,6,7,8,1,0,1,1,1,1,0,3,10,-35,3,2,5,3,0,1,0,1,1,1,0,1
KR_6737735876,420,1,26,-12,-6,-1,0,1,-4,1,5,0,2,2,1,3,2,-2,0,2,0,-5,2,0,4,4,1,0,-1,0,-1,-1,-1,0,1
KR_6612942058,420,3,16,9,4,0,1,1,-1,3,4,4,6,2,0,1,1,1,3,2,0,0,201,-3,6,3,3,0,0,1,-1,1,1,5,1
KR_6724604289,420,6,42,37,11,-2,2,4,3,4,1,5,6,1,5,8,3,0,0,0,-1,9,27,5,2,7,-6,0,4,1,1,1,-1,1,1
KR_6705390961,440,2,57,-38,7,1,4,3,-3,0,3,0,1,1,9,9,0,0,2,2,0,9,-139,-1,4,3,28,0,1,1,0,1,1,3,1
KR_6759655737,420,2,31,32,-4,0,1,1,-4,2,6,1,5,4,1,3,2,-2,3,5,0,0,115,2,2,4,0,0,0,1,1,1,1,3,1
KR_6712994762,420,1,-52,-4,5,0,4,4,3,3,0,-1,1,2,3,5,2,0,0,0,0,4,1,1,3,4,3,0,-1,-1,-1,1,1,6,1
KR_6721180529,420,3,15,23,10,8,8,0,-1,4,5,-1,2,3,3,3,0,1,2,1,0,7,-5,-3,6,3,4,0,3,1,1,1,1,5,1
KR_6627214952,420,1,53,-4,6,1,2,1,0,2,2,-1,2,3,6,8,2,0,0,0,1,13,18,5,2,7,0,0,1,-1,-1,1,1,5,1
KR_6554968057,420,2,10,13,0,-4,1,5,0,2,2,0,1,1,3,4,1,1,1,0,0,4,-9,-1,5,4,2,0,-1,1,-1,-1,1,4,1
KR_6689632010,420,3,-19,4,-2,3,3,0,1,2,1,-1,1,2,0,4,4,-5,2,7,0,-4,15,-2,7,5,6,0,1,1,-1,1,-1,1,1
KR_6634099950,420,0,29,12,0,-1,1,2,1,4,3,0,0,0,1,3,2,-1,1,2,0,-4,1,2,3,5,0,0,-1,1,-1,-1,1,4,1
KR_6759263656,420,-2,-70,-12,-3,0,2,2,0,2,2,-1,1,2,-2,0,2,0,3,3,0,2,3,-2,3,1,5,0,0,1,1,0,-1,2,1
KR_6728303259,440,1,46,16,1,1,7,6,-4,2,6,1,5,4,3,5,2,0,1,1,2,8,-2,-1,4,3,-3,0,0,1,-1,1,1,3,1
KR_6729697307,440,-1,-15,-4,5,0,2,2,2,7,5,0,4,4,4,12,8,-1,0,1,2,9,-28,0,4,4,7,0,-2,0,-1,-1,-1,0,1
KR_6750798024,420,6,118,28,22,1,2,1,4,4,0,11,12,1,3,3,0,3,3,0,1,20,227,5,0,5,-1,0,3,1,1,1,1,5,1
KR_6627203642,420,3,-26,9,7,-1,3,4,4,5,1,5,5,0,-1,1,2,0,0,0,1,6,0,-1,6,5,-1,0,0,-1,1,0,1,4,1
KR_6759527672,420,-2,66,-78,3,2,5,3,-8,1,9,6,9,3,3,4,1,0,3,3,-2,5,-15,-1,7,6,-3,0,1,-1,-1,1,1,6,1
KR_6761984290,420,5,47,-20,8,1,2,1,1,4,3,4,4,0,0,2,2,2,2,0,0,7,17,6,3,9,-6,0,0,-1,1,0,-1,1,1
KR_6757578241,420,4,50,4,10,1,3,2,3,3,0,1,1,0,2,4,2,3,3,0,1,11,4,2,4,6,-1,0,-1,1,-1,-1,1,5,1
KR_6754176073,420,2,-12,3,6,1,2,1,-1,3,4,2,2,0,1,1,0,3,3,0,0,8,124,0,3,3,2,0,0,1,-1,0,-1,3,1
KR_6734493597,420,7,21,40,7,3,4,1,-1,1,2,2,2,0,0,1,1,3,3,0,0,4,-11,0,4,4,1,0,1,1,-1,1,-1,2,1
KR_6447843339,420,2,39,-26,14,0,2,2,8,9,1,5,5,0,0,7,7,1,2,1,-1,12,96,7,2,9,4,0,2,1,1,1,-1,5,1
KR_6733720131,440,3,11,36,6,4,5,1,2,6,4,-3,2,5,2,2,0,1,2,1,0,7,-13,-1,6,5,1,0,0,-1,1,0,-1,5,1
KR_6661222511,420,4,-19,11,10,4,6,2,5,6,1,3,3,0,-3,2,5,1,2,1,0,6,249,-6,9,3,-1,0,2,0,1,1,1,0,1
KR_6677215421,420,2,-3,-20,4,0,0,0,2,2,0,3,5,2,0,2,2,-1,0,1,1,13,1,3,3,6,1,0,0,1,-1,0,1,2,1
KR_6727131136,420,0,30,-32,-1,2,4,2,-1,1,2,2,5,3,-5,2,7,1,1,0,0,-2,3,-3,5,2,-3,0,1,-1,1,1,-1,2,1
KR_6561500934,420,4,53,16,3,1,3,2,2,3,1,-6,0,6,3,5,2,3,4,1,1,9,2,3,3,6,1,0,1,-1,0,1,1,5,1
KR_6747762055,420,-4,-31,-12,-5,-2,5,7,-3,0,3,1,4,3,0,1,1,-1,0,1,0,-5,3,-4,6,2,-7,0,-2,-1,-1,-1,-1,6,1
KR_6699442687,420,2,20,16,2,4,5,1,0,1,1,0,2,2,-1,1,2,-1,0,1,1,-1,3,0,4,4,-3,0,1,0,1,1,1,0,1
KR_6688583764,420,4,18,9,12,1,3,2,3,3,0,3,3,0,4,4,0,1,1,0,1,9,9,2,1,3,1,0,2,1,1,1,1,4,1
KR_6599695293,420,0,4,-8,0,2,2,0,2,2,0,-5,0,5,-2,3,5,3,4,1,0,2,8,4,4,8,-4,0,0,1,0,0,1,2,1
KR_6604253753,420,0,-13,3,-2,0,2,2,-2,2,4,5,6,1,-2,3,5,-3,1,4,0,-8,-5,-2,4,2,1,0,0,1,-1,1,-1,1,1
KR_6629235109,420,0,-19,-1,-5,3,5,2,1,3,2,0,3,3,-6,1,7,-3,0,3,-1,-5,0,-5,9,4,-1,0,0,-1,1,1,-1,2,1
KR_6764691358,420,-2,-60,-8,2,-1,2,3,0,2,2,0,3,3,2,2,0,1,1,0,0,0,-2,0,3,3,0,0,1,-1,1,1,-1,1,1
KR_6750865411,420,1,27,4,1,-2,3,5,0,2,2,-1,0,1,5,7,2,-1,2,3,0,6,2,1,4,5,3,0,1,1,-1,1,-1,6,1
KR_6744923119,440,0,-30,16,-5,3,3,0,0,3,3,-3,0,3,-4,0,4,-1,0,1,0,-3,-8,-5,6,1,-1,0,0,0,0,-1,-1,0,1
KR_6691338702,420,1,2,58,-6,0,1,1,-2,3,5,2,4,2,-3,2,5,-3,1,4,1,-8,12,-3,5,2,-1,0,1,-1,1,1,1,1,1
KR_6724001205,420,-2,37,4,-2,1,1,0,0,2,2,-4,0,4,1,4,3,0,0,0,1,1,-3,-2,9,7,3,0,0,-1,1,0,1,4,1
KR_6759336927,440,-2,3,-32,2,-2,0,2,2,5,3,2,2,0,-1,3,4,1,1,0,0,9,-6,-1,4,3,-23,0,0,0,-1,0,1,0,1
KR_6742082940,440,3,12,10,5,-1,2,3,2,2,0,1,1,0,-1,2,3,4,6,2,0,5,20,-2,6,4,-4,0,1,1,-1,-1,1,1,1
KR_6686455200,420,8,126,56,19,8,11,3,-1,3,4,1,3,2,9,9,0,2,2,0,0,5,1,0,4,4,-2,0,4,1,1,1,1,3,1
KR_6761802524,420,0,24,-4,3,3,4,1,3,4,1,1,1,0,-6,2,8,2,2,0,0,-2,-6,1,2,3,-2,0,1,-1,1,1,1,4,1
KR_6752795741,420,1,5,4,1,2,3,1,2,5,3,0,1,1,-1,2,3,-2,0,2,0,5,-13,2,2,4,0,0,1,0,0,1,1,0,1
KR_6744083878,420,2,93,1,6,0,2,2,0,4,4,2,3,1,3,3,0,1,1,0,0,3,224,-1,8,7,8,0,0,1,1,1,1,5,1
KR_6733605544,420,-2,-59,4,-8,0,2,2,-1,1,2,-4,1,5,-2,2,4,-1,1,2,0,-7,-1,2,2,4,0,0,-1,-1,-1,-1,-1,2,1
KR_6753987492,420,8,191,-1,16,10,10,0,-1,2,3,2,4,2,3,4,1,2,2,0,0,8,7,-3,7,4,-3,0,1,1,1,1,1,5,1
KR_6740498641,440,-4,-7,14,-6,0,1,1,-3,1,4,1,2,1,-2,4,6,-2,1,3,0,-6,0,-1,4,3,-4,0,-1,0,-1,-1,-1,0,1
KR_6752589094,440,1,6,17,1,3,4,1,2,3,1,0,1,1,-2,0,2,-2,0,2,0,-2,-12,-6,7,1,-1,0,0,0,0,1,1,0,1
KR_6757360545,440,0,39,12,1,2,5,3,1,2,1,-5,1,6,-2,3,5,5,5,0,0,-3,-470,-1,3,2,0,0,1,0,1,1,1,0,1
KR_6749986507,420,1,-10,12,6,-2,0,2,1,2,1,1,1,0,5,7,2,1,1,0,0,11,21,2,4,6,-3,0,0,1,0,0,1,2,1
KR_6748668152,440,0,17,24,-2,-6,2,8,1,2,1,6,6,0,-4,2,6,1,3,2,0,-1,-16,4,0,4,2,0,0,1,-1,-1,-1,2,1
KR_6730520761,420,4,70,-29,10,-4,4,8,5,6,1,0,2,2,11,13,2,-2,0,2,-1,14,11,-4,8,4,2,0,1,-1,1,1,-1,2,1
KR_6638411139,420,5,23,32,9,2,2,0,3,4,1,-2,1,3,2,5,3,4,4,0,0,14,2,4,2,6,1,0,0,1,-1,0,1,1,1
KR_6757436226,420,-1,-32,1,-6,-1,2,3,2,5,3,-3,5,8,-2,3,5,-2,0,2,0,-5,-1,-5,6,1,2,0,0,-1,1,1,1,3,1
KR_6570502952,420,3,19,17,0,2,3,1,3,4,1,0,1,1,-3,0,3,-2,0,2,0,-3,13,1,4,5,6,0,1,1,1,1,-1,5,1
KR_6739429606,440,-1,-5,-15,3,1,2,1,1,4,3,1,3,2,1,2,1,-1,2,3,0,4,34,-3,8,5,-24,0,2,1,1,1,-1,6,1
KR_6762591151,420,2,42,-12,-2,-1,0,1,-1,3,4,-2,1,3,0,4,4,2,2,0,0,-3,-20,-3,6,3,-1,0,2,-1,-1,1,1,1,1
KR_6755163517,420,2,-29,15,1,1,4,3,0,3,3,-3,2,5,2,5,3,1,2,1,0,-3,3,1,1,2,1,0,-1,0,1,1,1,0,1
KR_6539723535,420,-1,45,-20,0,3,4,1,1,2,1,-3,1,4,1,5,4,-2,0,2,-1,1,4,3,5,8,1,0,1,1,-1,1,-1,6,1
KR_6695690945,420,0,28,-4,-1,1,2,1,-8,2,10,2,7,5,3,3,0,1,3,2,-1,-1,-32,-1,1,0,1,0,-1,1,-1,-1,-1,5,1
KR_6761277152,420,2,3,-9,7,0,3,3,3,4,1,4,8,4,2,3,1,-2,0,2,0,4,-15,-1,2,1,1,0,0,-1,-1,1,1,1,1
KR_6658656722,440,3,37,16,11,5,5,0,2,3,1,3,3,0,4,5,1,-3,0,3,0,1,-413,5,2,7,-23,0,2,1,1,1,1,4,1
KR_6348338059,420,-1,29,-11,1,-2,0,2,-4,1,5,5,5,0,2,5,3,0,1,1,1,3,2,3,4,7,1,0,0,1,-1,0,1,2,1
KR_6686501864,420,0,-14,6,-2,1,5,4,3,3,0,-5,3,8,-1,1,2,0,2,2,0,-12,-5,-6,10,4,0,0,0,1,-1,-1,1,3,1
KR_6753887366,420,1,-47,4,-6,-1,0,1,-2,1,3,-2,2,4,1,4,3,-2,0,2,-2,-11,0,-1,8,7,2,0,-1,1,1,-1,1,1,1
KR_6675202381,420,5,80,25,1,4,5,1,1,3,2,-3,0,3,-1,2,3,0,2,2,-1,-2,-2,-2,8,6,-4,0,1,-1,-1,1,-1,3,1
KR_6740342989,420,4,25,13,9,2,3,1,8,11,3,0,1,1,1,3,2,-2,0,2,1,12,-1,1,3,4,0,0,0,1,-1,-1,1,6,1
KR_6714202997,420,4,-9,28,6,2,2,0,-2,1,3,5,7,2,1,1,0,0,0,0,0,1,33,3,3,6,0,0,0,0,1,0,1,0,1
KR_6764452072,420,2,-3,-1,4,9,9,0,-7,2,9,3,6,3,4,5,1,-5,1,6,0,0,14,1,4,5,-1,0,1,0,0,1,1,0,1
KR_6675389382,420,2,48,-8,8,1,1,0,0,2,2,3,3,0,3,4,1,1,1,0,0,9,-2,1,3,4,-2,0,1,-1,1,1,1,2,1
KR_6758492029,440,4,54,5,15,6,6,0,2,3,1,5,7,2,0,3,3,2,2,0,0,21,8,2,6,8,2,0,0,1,-1,1,1,2,1
KR_6761314333,420,1,12,-1,-7,2,3,1,0,1,1,-2,2,4,-6,3,9,-1,1,2,0,-13,6,0,4,4,-3,0,1,-1,0,1,1,6,1
KR_6720610218,420,-1,10,0,-2,-5,1,6,-4,1,5,2,3,1,4,4,0,1,1,0,0,0,18,-2,4,2,3,0,1,1,-1,1,-1,2,1
KR_6762716262,420,2,-19,8,7,0,1,1,-1,3,4,2,2,0,7,7,0,-1,0,1,0,11,35,-3,10,7,16,0,0,1,-1,1,1,3,1
KR_6761283158,420,1,20,3,0,1,1,0,1,7,6,1,3,2,-3,3,6,0,1,1,0,-2,6,-2,9,7,-1,0,-1,-1,-1,1,1,2,1
KR_6726635684,420,2,14,25,7,1,4,3,0,1,1,5,8,3,3,3,0,-2,3,5,0,3,-20,0,6,6,-1,0,2,-1,1,1,-1,3,1
KR_6716547951,420,4,-45,43,15,6,6,0,4,4,0,4,10,6,4,7,3,-3,2,5,0,15,-10,3,3,6,1,0,0,1,1,1,-1,1,1
KR_6494768892,420,-1,-68,-8,2,-1,0,1,-1,4,5,-1,2,3,-1,2,3,6,6,0,1,7,49,-4,6,2,6,0,0,1,0,-1,1,3,1
KR_6724333845,420,6,71,31,14,5,5,0,6,6,0,0,1,1,3,5,2,0,0,0,0,15,11,3,1,4,-2,0,2,1,1,1,1,4,1
KR_6756689382,420,0,22,-13,0,1,3,2,0,3,3,-1,1,2,1,2,1,-1,0,1,0,-1,-3,-1,5,4,-1,0,1,-1,-1,1,-1,1,1
KR_6679890130,420,2,54,4,3,2,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,107,0,5,5,-1,0,0,0,1,0,1,0,1
KR_6707108619,420,3,4,23,8,4,4,0,-1,0,1,-3,1,4,5,6,1,3,3,0,0,6,-2,4,3,7,-1,0,2,1,1,1,1,4,1
KR_6740337667,420,-1,42,0,1,0,1,1,-2,1,3,5,6,1,-1,2,3,-1,1,2,0,-2,5,5,4,9,-2,0,-1,-1,-1,-1,-1,2,1
KR_6712372198,420,4,56,12,5,1,1,0,3,4,1,-1,1,2,1,4,3,1,3,2,0,7,10,-1,5,4,-1,0,0,1,-1,0,1,5,1
KR_6697123107,420,2,117,-36,0,1,2,1,-4,2,6,2,3,1,3,7,4,-2,0,2,0,-6,1,-1,3,2,4,0,1,0,-1,1,1,0,1
KR_6349094159,420,2,27,12,3,-3,1,4,0,3,3,-3,2,5,8,9,1,1,1,0,0,5,131,3,6,9,1,0,1,1,-1,1,1,6,1
KR_6758520327,420,2,20,7,7,-1,2,3,2,4,2,2,2,0,4,4,0,0,0,0,1,13,-3,3,4,7,3,0,1,1,1,1,1,6,1
KR_6604450791,420,3,63,15,7,0,1,1,4,8,4,6,7,1,-1,3,4,-2,0,2,0,9,4,2,3,5,1,0,1,1,1,1,1,3,1
KR_6743542736,420,-2,-12,16,0,-5,0,5,5,6,1,0,2,2,0,3,3,0,0,0,0,4,-6,-3,6,3,3,0,1,1,1,1,1,6,1
KR_6757503723,440,-4,-23,0,-13,1,2,1,-6,3,9,-3,1,4,-4,1,5,-1,2,3,0,-5,4,-2,6,4,3,0,-1,0,-1,1,-1,0,1
KR_6645145403,420,0,37,-4,1,-6,0,6,5,7,2,3,4,1,0,1,1,-1,0,1,0,9,7,3,2,5,0,0,1,-1,1,1,1,4,1
KR_6675252158,420,6,-10,11,16,0,1,1,0,3,3,4,4,0,7,8,1,5,6,1,1,13,13,-1,4,3,0,0,0,1,1,1,1,4,1
KR_6753647962,420,-2,-22,0,-6,1,5,4,-4,1,5,0,4,4,-5,1,6,2,3,1,0,-13,2,-2,6,4,1,0,1,-1,1,1,1,4,1
KR_6657253224,440,-1,-16,-12,-9,2,3,1,-1,4,5,-6,2,8,-3,0,3,-1,0,1,-2,-9,-149,0,2,2,-33,0,0,-1,-1,-1,-1,1,1
KR_6669803754,420,3,-43,8,4,-1,1,2,4,6,2,-7,1,8,3,3,0,5,5,0,0,4,-2,1,3,4,-1,0,1,-1,1,1,-1,2,1
KR_6701424287,440,-2,-45,4,2,1,1,0,0,1,1,-4,0,4,3,5,2,2,2,0,0,7,4,-1,8,7,0,0,-1,1,-1,-1,1,3,1
KR_6685443651,420,1,65,24,4,5,5,0,1,3,2,-1,3,4,0,1,1,-1,0,1,2,4,29,-1,2,1,-1,0,0,1,-1,0,1,4,1
KR_6734066942,440,3,12,32,0,0,3,3,-2,1,3,7,12,5,-7,1,8,2,3,1,-2,-12,1,-6,6,0,-3,0,1,1,0,1,-1,6,1
KR_6746274760,420,1,-14,56,-1,4,4,0,2,7,5,0,3,3,-4,0,4,-3,0,3,-1,2,-4,1,6,7,3,0,0,1,1,-1,-1,3,1
KR_6714719560,420,-2,-57,-30,-5,-3,0,3,3,6,3,-2,0,2,-2,1,3,-1,0,1,1,-2,10,5,2,7,-6,0,-1,-1,1,-1,1,5,1
KR_6695767813,420,4,84,0,10,0,1,1,-2,4,6,8,10,2,3,4,1,1,1,0,0,5,122,5,4,9,-3,0,3,1,1,1,-1,4,1
KR_6632548028,420,4,84,-4,12,1,2,1,0,1,1,2,4,2,8,8,0,1,1,0,0,10,-4,-1,4,3,4,0,-1,1,1,-1,1,4,1
KR_6742258017,420,2,65,-20,11,2,3,1,3,3,0,-3,0,3,5,5,0,4,4,0,0,12,19,-2,5,3,4,0,2,1,1,1,1,5,1
KR_6759793649,440,2,34,12,5,3,3,0,1,3,2,1,1,0,0,1,1,0,0,0,0,1,11,3,3,6,3,0,0,0,1,0,1,0,1
KR_6758098118,420,1,-53,12,7,2,4,2,4,4,0,-2,3,5,3,4,1,0,1,1,-1,5,3,1,3,4,1,0,1,1,1,1,-1,2,1
KR_6664142210,420,3,41,16,5,5,5,0,2,3,1,1,3,2,-1,1,2,-2,0,2,0,0,2,0,6,6,0,0,0,-1,1,1,-1,4,1
KR_6758544170,420,4,53,-1,8,1,2,1,0,1,1,6,6,0,2,5,3,-1,1,2,0,3,0,3,3,6,6,0,1,1,-1,1,1,4,1
KR_6739486935,440,-1,21,15,-2,1,1,0,1,1,0,0,2,2,0,2,2,-4,0,4,0,0,48,2,1,3,-17,0,1,1,0,1,1,3,1
KR_6761837538,420,8,35,48,8,9,9,0,2,4,2,-2,0,2,-1,6,7,0,0,0,0,2,1,-1,4,3,-1,0,1,1,1,1,-1,4,1
KR_6505476263,440,-1,9,5,-1,2,4,2,1,2,1,-1,3,4,-1,4,5,-2,0,2,0,0,-4,-2,8,6,-1,0,0,1,-1,-1,1,4,1
KR_6520715110,420,2,15,21,0,3,4,1,-5,0,5,5,6,1,-2,0,2,-1,1,2,1,-6,1,1,6,7,5,0,1,-1,1,1,-1,6,1
KR_6740498592,420,7,82,37,18,4,6,2,8,11,3,2,4,2,4,6,2,0,1,1,0,19,-244,6,4,10,-1,0,1,1,1,1,1,5,1
KR_6763667332,420,0,5,-12,3,-2,2,4,-1,2,3,3,3,0,2,4,2,1,3,2,0,9,12,4,1,5,-1,0,0,0,1,0,1,0,1
KR_6749908253,420,1,13,-4,5,0,3,3,-2,0,2,5,7,2,3,3,0,-1,0,1,-1,8,1,-2,3,1,2,0,1,1,1,1,-1,6,1
KR_6720070277,420,-1,11,12,-1,2,4,2,-1,0,1,-4,1,5,0,2,2,2,2,0,0,1,148,-2,5,3,3,0,0,-1,1,1,1,5,1
KR_6717824469,420,3,106,3,0,4,4,0,0,3,3,-2,0,2,-4,2,6,2,3,1,0,-3,2,1,3,4,-2,0,3,0,-1,1,1,0,1
KR_6763533115,440,0,-45,-8,2,-1,0,1,-1,2,3,2,2,0,2,7,5,0,2,2,0,2,19,3,4,7,-2,0,0,1,-1,1,1,4,1
KR_6759565625,420,3,12,12,9,2,4,2,4,5,1,0,1,1,1,2,1,2,2,0,-1,8,9,6,2,8,-1,0,1,0,-1,1,-1,0,1
KR_6591657714,420,4,-2,16,9,3,5,2,1,2,1,4,5,1,2,2,0,-1,2,3,0,9,-5,4,1,5,5,0,-2,1,-1,-1,-1,3,1
KR_6731421712,440,1,37,4,4,0,0,0,-2,0,2,4,5,1,2,2,0,0,2,2,0,7,17,2,3,5,3,0,2,1,1,1,1,5,1
KR_6596893555,420,0,-2,4,-5,-2,0,2,-5,6,11,2,4,2,1,4,3,-1,2,3,0,-6,23,3,5,8,-12,0,0,1,1,0,-1,3,1
KR_6745256226,420,3,25,20,6,0,3,3,0,3,3,0,1,1,3,5,2,3,5,2,-1,4,2,3,3,6,-1,0,0,0,0,1,-1,0,1
KR_6732882484,420,0,64,33,-3,0,0,0,-1,1,2,0,0,0,-1,1,2,-1,2,3,1,-3,43,-1,6,5,-28,0,1,1,-1,1,1,2,1
KR_6761603681,420,2,-14,-4,1,-3,1,4,2,4,2,2,2,0,0,1,1,0,1,1,0,6,9,3,1,4,-1,0,0,1,0,0,-1,4,1
KR_6667553036,420,11,223,8,15,7,7,0,2,2,0,2,2,0,3,3,0,1,2,1,0,12,30,2,3,5,0,0,5,0,1,1,1,0,1
KR_6761000676,420,1,53,-16,7,-1,1,2,5,7,2,7,8,1,-4,1,5,0,1,1,0,5,-12,0,4,4,0,0,1,1,1,1,1,6,1
KR_6745336749,440,3,5,20,3,2,2,0,1,1,0,0,1,1,0,1,1,0,2,2,0,2,-26,3,4,7,-4,0,0,1,-1,0,-1,5,1
KR_6733664893,440,0,24,-19,0,-3,0,3,-2,2,4,1,5,4,4,7,3,0,4,4,1,7,28,0,3,3,-2,0,2,1,1,1,1,2,1
KR_6345060413,420,2,39,2,5,2,4,2,4,5,1,-1,1,2,0,1,1,0,0,0,0,3,4,2,3,5,0,0,0,0,0,1,1,0,1
KR_6720539019,420,3,76,21,7,1,3,2,-2,3,5,7,7,0,2,5,3,-1,3,4,0,-6,-3,-2,8,6,1,0,1,0,1,1,1,0,1
KR_6694764109,420,2,76,2,3,5,5,0,4,5,1,-1,1,2,-6,1,7,1,2,1,0,-7,16,-2,4,2,1,0,1,1,1,1,-1,5,1
KR_6753323472,420,-2,-29,-30,-2,3,4,1,-4,2,6,0,4,4,-1,0,1,0,0,0,0,-2,7,-4,7,3,0,0,-1,0,0,-1,-1,0,1
KR_6745742098,420,5,102,24,18,1,2,1,3,5,2,5,5,0,8,12,4,1,1,0,1,8,6,-2,7,5,4,0,2,1,-1,1,1,5,1
KR_6756748453,420,5,182,11,17,5,5,0,1,2,1,3,4,1,5,6,1,3,4,1,0,11,35,0,4,4,1,0,4,1,1,1,-1,3,1
KR_6709776229,420,-2,-16,-14,-4,0,2,2,-3,2,5,-4,1,5,3,3,0,0,0,0,0,-3,16,-1,6,5,1,0,0,1,-1,1,-1,5,1
KR_6760997809,420,0,31,23,0,-2,0,2,-1,2,3,2,4,2,2,5,3,-1,1,2,1,-5,-1,-2,5,3,2,0,-1,1,-1,1,1,6,1
KR_6705068200,420,2,45,-8,1,3,4,1,3,7,4,-2,1,3,-2,4,6,-1,1,2,-1,0,99,-1,10,9,-5,0,1,-1,0,1,-1,6,1
KR_6711212567,420,6,68,27,11,3,3,0,10,12,2,0,0,0,-1,1,2,-1,0,1,0,11,5,1,4,5,-1,0,0,-1,-1,0,1,2,1
KR_6759714198,420,3,-75,11,5,2,5,3,-1,1,2,1,1,0,3,4,1,0,2,2,-1,14,-6,-4,7,3,0,0,-1,-1,-1,-1,-1,2,1
KR_6729076865,420,6,88,-9,15,5,5,0,2,4,2,7,8,1,-1,0,1,2,2,0,0,9,18,6,3,9,-6,0,1,1,1,1,1,5,1
KR_6723517867,420,2,17,4,1,4,6,2,-3,2,5,1,2,1,-3,4,7,2,2,0,-1,-3,-11,-5,9,4,9,0,0,1,-1,-1,-1,5,1
KR_6741568862,420,2,-71,4,3,-1,1,2,3,4,1,-5,0,5,6,7,1,0,0,0,0,2,-11,0,3,3,-2,0,-1,-1,-1,-1,1,2,1
KR_6695753749,420,3,56,-7,11,3,3,0,0,2,2,3,4,1,5,6,1,0,0,0,0,6,-45,-2,6,4,32,0,2,1,-1,1,1,3,1
KR_6751932103,420,-1,-16,-24,-3,-4,1,5,-2,4,6,1,1,0,4,4,0,-2,1,3,0,1,3,2,3,5,0,0,0,0,-1,1,-1,0,1
KR_6764034369,420,1,25,-9,4,1,1,0,4,5,1,-2,1,3,-1,1,2,2,2,0,0,3,0,-2,4,2,-1,0,0,1,-1,0,-1,3,1
KR_6741914008,440,5,69,-3,9,-1,5,6,4,6,2,5,6,1,-1,0,1,2,3,1,0,1,43,-1,4,3,-19,0,1,1,0,1,1,3,1
KR_6631755220,420,7,22,26,14,10,10,0,0,3,3,0,1,1,1,5,4,3,3,0,0,10,5,-2,4,2,3,0,1,1,1,1,1,4,1
KR_6684681728,420,1,73,-8,-1,-1,1,2,4,6,2,-2,2,4,0,2,2,-2,0,2,0,2,-10,-3,6,3,5,0,0,-1,1,0,-1,1,1
KR_6761274261,420,1,-48,20,-7,1,1,0,1,4,3,-5,1,6,-3,0,3,-1,1,2,0,-11,-5,-3,5,2,-2,0,1,0,0,1,-1,0,1
KR_6644629366,420,2,-4,19,-4,-2,0,2,-1,1,2,1,2,1,-2,3,5,0,0,0,0,-9,-4,3,3,6,2,0,0,-1,1,0,-1,3,1
KR_6746865856,420,6,32,14,11,0,1,1,3,4,1,8,8,0,0,3,3,0,2,2,0,2,-15,-1,9,8,9,0,1,1,1,1,-1,3,1
KR_6757395788,420,1,-3,-15,8,-3,1,4,2,4,2,2,4,2,5,5,0,2,2,0,0,15,4,2,5,7,2,0,1,-1,1,1,-1,6,1
KR_6660077849,440,3,100,8,6,2,2,0,5,6,1,-2,0,2,-1,2,3,2,3,1,0,-5,3,-2,5,3,5,0,0,1,1,1,-1,3,1
KR_6761438338,440,-2,13,-45,-2,1,1,0,1,2,1,-2,2,4,-1,1,2,-1,3,4,0,3,4,0,8,8,-3,0,0,1,-1,0,-1,6,1
KR_6752723465,420,1,14,16,5,4,4,0,0,1,1,3,6,3,-1,2,3,-1,0,1,-1,2,-26,-2,6,4,5,0,-1,-1,1,-1,-1,4,1
KR_6514528269,420,6,63,24,5,5,5,0,-4,2,6,0,2,2,1,4,3,3,3,0,0,2,20,4,4,8,-1,0,2,1,1,1,-1,5,1
KR_6022269121,420,5,130,27,3,0,2,2,-1,5,6,3,3,0,-3,2,5,4,4,0,0,7,8,-2,6,4,2,0,3,1,1,1,-1,1,1
KR_6608625604,420,1,42,10,1,6,6,0,0,3,3,-4,0,4,0,0,0,-1,0,1,0,-11,-4,-3,10,7,1,0,1,1,1,1,1,3,1
KR_6759843789,420,0,56,-12,3,-1,1,2,2,3,1,-3,1,4,6,9,3,-1,0,1,1,0,5,4,1,5,3,0,0,0,1,1,1,0,1
