440,KR_6786463621,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,4,5,5,5,4,4,27,38,4,32,9,38,1,20,37,0,0,0,22,0,0,0,34,0,0,0,1620,1816,1589,1718,1323,1771,2231,1706,1770,1631,0,0,0,0,0,0,4,6
420,KR_6679970253,-1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,0,2,0,2,2,6,4,6,4,4,6,3,5,4,5,44,1,36,31,3,33,0,33,32,2,0,22,0,0,0,0,17,0,0,0,1965,2021,2002,1957,1419,1776,1487,1634,2222,1727,4,0,0,0,0,0,6,13
420,KR_6679151089,-1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,4,5,4,6,5,3,28,1,43,32,0,33,0,36,28,0,0,28,0,0,0,0,28,0,0,4,1583,1723,1869,1765,1508,1680,1626,1742,1644,1731,1,1,0,0,0,0,14,5
420,KR_6762844033,-1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,0,0,2,2,0,0,0,5,4,6,4,4,6,4,5,4,4,30,1,38,46,7,45,3,34,46,2,0,28,0,0,0,0,24,0,0,0,1631,2406,2107,1925,1289,2092,2176,2045,1910,1513,1,2,0,0,0,0,8,7
420,KR_6751909377,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,5,6,4,4,6,4,6,3,4,28,1,49,26,0,39,0,35,25,7,0,40,0,0,0,0,24,0,0,0,1838,2672,1993,1487,1401,1834,1619,1725,1561,1282,7,0,0,0,0,0,7,21
420,KR_6787961552,-1,0,0,0,0,1,1,2,2,0,1,2,0,0,0,0,0,0,1,1,3,2,0,0,1,2,0,0,2,0,0,0,2,4,2,0,6,4,4,5,2,4,4,5,5,3,5,5,5,5,4,27,1,34,31,1,29,1,23,45,9,0,28,0,0,0,0,36,0,0,0,2167,1730,1878,1706,1435,1699,2074,1932,2842,2341,3,2,0,0,0,0,9,9
440,KR_6786463621,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,4,5,5,5,4,4,27,38,4,32,9,38,1,20,37,0,0,0,22,0,0,0,34,0,0,0,1620,1816,1589,1718,1323,1771,2231,1706,1770,1631,0,0,0,0,0,0,4,6
420,KR_6679970253,-1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,0,2,0,2,2,6,4,6,4,4,6,3,5,4,5,44,1,36,31,3,33,0,33,32,2,0,22,0,0,0,0,17,0,0,0,1965,2021,2002,1957,1419,1776,1487,1634,2222,1727,4,0,0,0,0,0,6,13
420,KR_6679151089,-1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,4,5,4,6,5,3,28,1,43,32,0,33,0,36,28,0,0,28,0,0,0,0,28,0,0,4,1583,1723,1869,1765,1508,1680,1626,1742,1644,1731,1,1,0,0,0,0,14,5
420,KR_6762844033,-1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,0,0,2,2,0,0,0,5,4,6,4,4,6,4,5,4,4,30,1,38,46,7,45,3,34,46,2,0,28,0,0,0,0,24,0,0,0,1631,2406,2107,1925,1289,2092,2176,2045,1910,1513,1,2,0,0,0,0,8,7
420,KR_6787527808,-1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,0,2,2,1,1,0,0,2,1,3,1,1,0,1,1,2,2,2,4,0,0,2,0,2,6,5,5,6,4,3,6,4,5,4,4,35,3,48,30,5,34,0,19,25,9,0,36,1,0,0,0,22,0,0,0,2186,2309,2083,2006,1852,1714,2319,1998,2135,2213,0,0,0,0,0,0,11,7
420,KR_6789206310,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,2,0,0,0,0,0,6,5,6,4,4,6,5,6,4,4,32,1,22,39,6,40,1,43,33,15,0,36,0,0,0,0,36,0,0,0,2318,2039,1829,2135,1382,1949,1890,1862,1742,1498,0,0,0,0,0,0,5,7
420,KR_6751831033,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2,2,0,2,2,0,0,2,5,4,6,4,4,6,4,6,4,4,22,0,40,40,8,43,1,34,32,5,0,28,0,0,0,0,24,0,0,0,1452,2474,1991,1907,1222,2050,1981,1739,1962,1280,0,1,0,0,0,0,23,5
420,KR_6784006025,1,0,0,0,0,2,2,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,2,0,3,3,0,0,0,1,0,6,4,5,4,4,5,5,6,4,4,22,6,33,37,1,27,0,31,28,0,0,24,0,0,0,0,36,0,0,0,1802,2557,1979,2021,1685,1545,1861,1962,2101,1201,0,0,0,0,0,0,7,9
420,KR_6786173249,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,6,4,6,4,4,6,4,5,4,4,49,0,42,40,9,48,0,23,44,8,0,34,0,0,0,1,32,0,0,0,1975,1982,2623,2106,1474,2081,1751,1468,1915,1360,0,0,0,0,0,0,5,8
420,KR_6755742804,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,1,1,0,0,1,1,2,0,1,0,0,2,0,3,0,0,0,0,0,2,2,4,4,6,4,4,6,5,6,4,4,22,1,40,40,8,38,0,28,39,0,0,28,0,0,0,0,32,0,0,0,1639,2266,2524,1844,1348,1803,2085,1589,2254,1691,1,1,0,0,0,0,7,11
