matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6750961953,420,-7,-71,-22,-14,-4,5,1,-1,5,4,-2,4,2,-5,5,0,-2,2,0,-1,-15,-1,-1,-6,7,-2,0,-1,-1,-1,-1,-1,2,-1
KR_6654902356,420,-1,-12,-9,-1,-5,5,0,5,2,7,2,1,3,0,2,2,-3,4,1,0,0,6,0,-3,3,-3,0,-1,-1,-1,-1,1,4,-1
KR_6438675631,420,3,-15,13,3,-3,3,0,2,1,3,2,0,2,-2,2,0,4,2,6,0,6,-9,-2,-5,7,3,0,0,-1,-1,0,-1,5,-1
KR_6758091959,440,-3,-56,-21,-4,-2,4,2,2,0,2,0,4,4,-2,3,1,-2,2,0,0,-6,13,1,-2,1,-2,0,0,-1,1,1,1,5,-1
KR_6742299591,420,-3,-20,-28,-3,1,2,3,-6,8,2,0,3,3,3,1,4,-1,2,1,0,-3,5,6,-7,1,-2,0,1,0,-1,1,1,0,-1
KR_6694159246,420,-2,-43,6,-3,1,2,3,0,2,2,-2,4,2,-1,3,2,-1,1,0,0,-8,7,-6,-2,8,0,0,0,1,0,0,1,3,-1
KR_6755195626,420,-3,-2,-9,-10,-5,6,1,-2,2,0,4,0,4,-8,11,3,1,1,2,0,-10,-12,-2,-8,10,1,0,-1,-1,0,-1,1,3,-1
KR_6570288949,420,-3,21,4,-4,1,1,2,-2,4,2,4,1,5,-4,5,1,-3,3,0,0,-1,16,-2,-3,5,-4,0,-2,0,-1,-1,-1,0,-1
KR_6758087774,420,3,37,9,11,3,1,4,0,4,4,2,0,2,6,3,9,0,1,1,0,9,5,7,-10,3,-2,0,2,1,1,1,1,5,-1
KR_6315921116,420,-3,-21,-38,-8,-9,9,0,-1,5,4,-3,3,0,1,0,1,4,0,4,-1,4,20,3,-8,5,-2,0,-2,-1,-1,-1,-1,5,-1
KR_6771561764,420,1,10,-1,-6,1,3,4,-6,8,2,1,0,1,-2,4,2,0,3,3,0,2,14,0,-3,3,-5,0,1,-1,-1,-1,-1,1,-1
KR_6738883204,420,-6,-116,-12,-10,-7,7,0,2,3,5,-4,5,1,1,2,3,-2,2,0,0,-14,19,-2,-2,4,-5,0,-2,-1,-1,-1,1,2,-1
KR_6770107838,420,-3,13,-16,-6,2,1,3,-4,7,3,-2,2,0,-1,3,2,-1,1,0,0,-10,-7,-6,-2,8,-1,0,1,-1,1,1,-1,4,-1
KR_6761911135,420,-4,-2,-12,-10,0,1,1,-7,8,1,-3,3,0,1,2,3,-1,4,3,0,-1,5,1,-5,4,-2,0,0,0,0,0,-1,0,-1
KR_6722814955,420,1,26,-12,0,6,0,6,3,1,4,2,1,3,-11,11,0,0,1,1,-2,-6,6,-1,-4,5,-3,0,0,-1,1,1,-1,4,-1
KR_6601508958,420,-3,-71,-56,-11,1,1,2,-5,7,2,-2,2,0,-3,5,2,-2,3,1,-2,-11,-11,-1,-5,6,1,0,-2,-1,-1,-1,-1,5,-1
KR_6675589395,440,-1,54,12,-5,2,0,2,0,2,2,-3,4,1,-2,4,2,-2,2,0,0,-14,410,3,-4,1,-4,0,0,-1,1,0,-1,3,-1
KR_6737509848,420,-2,-51,-12,-2,7,0,7,-3,4,1,-1,4,3,-5,5,0,0,0,0,1,-8,122,2,-7,5,-2,0,-2,-1,-1,-1,1,4,-1
KR_6662202941,420,0,-16,2,4,-4,5,1,4,4,8,-3,4,1,6,2,8,1,0,1,-1,13,-6,-1,-8,9,4,0,0,1,1,1,-1,5,-1
KR_6761635462,420,1,-7,5,3,0,4,4,-3,4,1,3,2,5,3,3,6,0,4,4,0,-2,113,5,-6,1,-1,0,0,1,1,1,1,6,-1
KR_6695704526,420,-5,-144,-12,-16,-6,6,0,-1,2,1,-1,4,3,-7,8,1,-1,2,1,0,-12,111,4,-7,3,-5,0,-1,-1,1,-1,-1,2,-1
KR_6771082523,420,0,2,-16,-2,-5,5,0,3,3,6,-1,2,1,0,1,1,1,0,1,0,-4,-9,3,-7,4,5,0,0,-1,-1,0,-1,6,-1
KR_6753288001,420,-3,-97,32,-7,-6,7,1,0,1,1,1,2,3,-2,5,3,0,2,2,-2,-8,-13,2,-8,6,2,0,-1,0,1,-1,-1,0,-1
KR_6769499202,420,3,46,29,-4,-2,2,0,-2,2,0,-1,3,2,0,3,3,1,2,3,0,-1,10,1,-5,4,1,0,1,1,1,1,-1,2,-1
KR_6736861813,420,-2,-71,-23,2,-1,1,0,0,2,2,4,0,4,-1,3,2,0,1,1,0,3,-4,0,-5,5,1,0,0,-1,0,0,1,5,-1
KR_6755480713,420,-2,-14,-12,-3,0,2,2,-2,4,2,-1,3,2,3,1,4,-3,3,0,1,2,-2,-1,-2,3,-1,0,0,-1,-1,0,1,1,-1
KR_6769302045,420,2,84,-21,4,-3,4,1,-2,3,1,2,5,7,4,3,7,3,0,3,0,16,8,5,-8,3,-1,0,0,1,-1,-1,1,1,-1
KR_6749471721,420,-3,-52,26,-11,-7,9,2,-2,6,4,-3,5,2,-3,5,2,4,0,4,0,-3,-5,-4,-4,8,-3,0,-2,1,-1,-1,-1,3,-1
KR_6769811093,420,-4,-68,2,-15,-3,4,1,-9,9,0,-1,1,0,-1,1,0,-1,1,0,-1,-16,-15,-7,-1,8,4,0,-3,-1,-1,-1,-1,2,-1
KR_6556151361,420,-3,11,7,-7,-1,2,1,2,1,3,-1,1,0,-4,6,2,-3,3,0,0,-3,-6,-1,-4,5,5,0,-1,1,1,-1,-1,5,-1
KR_6684350535,420,0,20,-13,-5,0,3,3,-1,7,6,1,4,5,-5,5,0,0,0,0,0,-14,134,1,-8,7,-3,0,0,1,1,0,-1,3,-1
KR_6684376075,420,-2,-5,-27,-3,0,3,3,-7,10,3,0,4,4,4,1,5,0,1,1,-1,-1,0,-1,-4,5,-1,0,0,1,1,-1,-1,2,-1
KR_6744429965,440,0,-107,16,-11,3,2,5,-5,9,4,-11,12,1,2,0,2,0,3,3,1,-14,20,-2,-7,9,0,0,-4,-1,-1,-1,1,3,-1
KR_6652369397,420,-5,-40,-12,-13,-3,3,0,-5,5,0,4,1,5,-4,5,1,-5,6,1,-1,-19,4,-1,-6,7,-4,0,-2,-1,-1,-1,-1,1,-1
KR_6768574737,420,2,-53,-12,5,6,0,6,-3,3,0,2,0,2,1,1,2,-1,1,0,0,7,-4,5,-7,2,-4,0,0,-1,-1,-1,-1,5,-1
KR_6555484826,440,0,-27,4,-4,-2,2,0,-4,7,3,0,5,5,4,2,6,-2,6,4,-2,-7,-3,0,-2,2,2,0,-1,1,-1,-1,-1,2,-1
KR_6693081314,420,-4,-23,-17,-3,-2,3,1,3,2,5,-3,3,0,0,6,6,-1,1,0,0,-5,-4,-2,-5,7,1,0,0,-1,-1,0,1,2,-1
KR_6657211897,420,-3,-77,-11,-6,-1,2,1,-3,4,1,2,3,5,-4,6,2,0,0,0,-1,2,1,1,-5,4,-4,0,0,-1,-1,-1,1,3,-1
KR_6624964633,420,-4,-15,-13,-8,-1,2,1,-1,2,1,-2,3,1,-3,3,0,-1,2,1,0,-13,20,-4,-5,9,-2,0,-1,0,-1,-1,-1,0,-1
KR_6658127442,420,-6,-73,-11,-11,-4,4,0,-1,1,0,0,4,4,-5,5,0,-1,1,0,0,-14,-40,-1,-3,4,-3,0,-1,-1,-1,-1,-1,1,-1
KR_6763525068,420,3,21,8,2,3,0,3,3,2,5,-2,3,1,-3,4,1,1,1,2,0,-1,27,-1,-5,6,-5,0,-1,-1,-1,-1,-1,1,-1
KR_6771786879,440,-1,-60,6,0,-1,3,2,-2,2,0,2,0,2,3,1,4,-2,2,0,0,-1,-32,6,-8,2,-1,0,-1,-1,0,-1,-1,2,-1
KR_6759057921,420,-6,-93,-12,-13,-4,4,0,-2,6,4,-1,1,0,-2,4,2,-4,4,0,0,-8,-22,0,-8,8,-2,0,0,-1,-1,-1,-1,4,-1
KR_6770949918,440,-5,-120,4,-11,1,2,3,-2,6,4,-6,7,1,-1,1,0,-3,3,0,0,-13,-22,2,-5,3,23,0,-2,-1,-1,-1,-1,6,-1
KR_6730185848,440,-3,-31,12,-7,-2,2,0,3,0,3,1,1,2,-5,6,1,-4,4,0,0,-11,-240,7,-10,3,-4,0,-1,-1,1,-1,-1,6,-1
KR_6767890319,420,1,-37,8,4,-3,5,2,-1,3,2,0,3,3,5,0,5,3,1,4,1,9,1,-2,-2,4,-1,0,-1,1,-1,-1,1,2,-1
KR_6737322633,420,-3,-73,-12,-9,0,1,1,0,2,2,-4,4,0,-1,4,3,-4,4,0,0,-10,-22,-4,-3,7,-1,0,-2,-1,-1,-1,-1,5,-1
KR_6435479102,420,-2,57,-29,-7,2,1,3,-3,5,2,0,2,2,-6,7,1,0,0,0,0,-15,1,1,-4,3,-2,0,0,-1,-1,1,1,4,-1
KR_6734398998,420,-2,-80,-4,-5,-2,3,1,-3,6,3,4,1,5,-4,6,2,0,2,2,0,2,11,-1,-4,5,-2,0,0,1,-1,0,1,2,-1
KR_6686070575,420,-1,-29,43,-7,-2,3,1,3,2,5,-3,5,2,-6,7,1,1,0,1,0,-4,-4,0,-3,3,3,0,-1,1,-1,-1,1,5,-1
KR_6587204083,420,-3,-31,-32,-5,3,3,6,-1,5,4,-2,4,2,-3,6,3,-2,3,1,1,1,210,0,-12,12,-3,0,-1,1,-1,-1,1,1,-1
KR_6749976268,420,-6,-77,-68,-7,-1,2,1,-2,2,0,-2,2,0,-2,2,0,0,0,0,0,-6,-11,-1,-6,7,-3,0,-1,-1,-1,-1,-1,1,-1
KR_6741706693,440,-2,-43,0,4,-4,4,0,1,3,4,0,4,4,1,2,3,6,0,6,2,16,-6,0,-1,1,1,0,-1,0,1,-1,1,0,-1
KR_6761240110,420,-2,0,-4,-8,-2,3,1,-2,3,1,-2,4,2,-4,5,1,2,0,2,0,-20,-61,2,-6,4,2,0,-1,1,-1,-1,1,6,-1
KR_6657196372,420,-1,-48,21,0,2,2,4,-2,6,4,-1,4,3,0,3,3,1,1,2,0,0,-6,0,-4,4,0,0,-1,0,-1,-1,1,0,-1
KR_6766089763,420,-3,-34,-40,-8,-3,4,1,-3,7,4,-1,2,1,-5,6,1,4,1,5,0,-4,28,2,-4,2,3,0,1,-1,-1,1,-1,3,-1
KR_6729714882,420,-7,-21,-41,-8,-3,3,0,1,3,4,1,0,1,-6,6,0,-1,1,0,-1,-6,42,-2,-3,5,-44,0,0,-1,-1,0,-1,3,-1
KR_6754117868,420,0,-94,4,-6,-4,4,0,4,1,5,-2,4,2,-2,5,3,-2,3,1,-1,0,44,-1,-5,6,-28,0,-1,1,1,-1,-1,4,-1
KR_6771162425,420,5,23,28,9,2,0,2,7,2,9,0,0,0,3,2,5,-3,3,0,0,8,-11,0,-6,6,2,0,0,1,1,1,1,2,-1
KR_6652591149,420,0,-26,-8,-5,-4,4,0,-1,4,3,-2,2,0,2,1,3,0,0,0,0,-1,0,-4,-3,7,4,0,-1,-1,-1,-1,-1,4,-1
KR_6770462915,420,1,11,-36,-1,-3,3,0,-1,2,1,2,1,3,1,0,1,0,2,2,-1,6,4,-5,-5,10,4,0,-1,-1,1,-1,-1,5,-1
KR_6711507585,420,3,0,36,2,2,1,3,-5,5,0,5,1,6,2,0,2,-2,3,1,1,-2,-260,0,-3,3,0,0,1,-1,-1,1,1,2,-1
KR_6742422342,420,-1,31,-6,-6,-1,1,0,-2,4,2,-2,4,2,-1,4,3,0,0,0,0,-7,0,-7,-1,8,2,0,1,-1,1,1,-1,3,-1
KR_6638253611,420,-11,-111,-63,-20,-5,5,0,-3,3,0,-3,3,0,-6,6,0,-3,5,2,-3,-22,58,-7,-4,11,-3,0,-5,-1,-1,-1,-1,6,-1
KR_6733524787,420,1,-25,5,5,0,4,4,-2,4,2,5,1,6,1,1,2,1,0,1,-1,2,-216,2,-7,5,1,0,-2,-1,-1,-1,-1,2,-1
KR_6698846836,420,-2,65,-8,-5,-2,6,4,0,2,2,1,1,2,-1,3,2,-3,3,0,0,-6,-1,2,-5,3,-5,0,-1,-1,-1,-1,1,6,-1
KR_6648940888,420,-2,0,-23,-3,-1,2,1,0,3,3,-1,3,2,0,1,1,-1,2,1,0,1,53,2,-7,5,-29,0,0,-1,-1,0,-1,6,-1
KR_6739968862,420,-2,-103,-49,-4,0,2,2,0,3,3,-3,3,0,2,3,5,-3,3,0,0,-2,2,-5,-2,7,0,0,0,-1,1,1,1,4,-1
KR_6767817956,420,-4,-54,-31,-11,-3,3,0,-4,4,0,2,1,3,-7,10,3,1,0,1,0,-7,-2,1,-6,5,-1,0,0,-1,-1,-1,-1,3,-1
KR_6765694259,420,1,17,-4,-4,2,2,4,-3,3,0,1,0,1,-2,3,1,-2,4,2,0,-3,-3,-2,-2,4,2,0,0,1,-1,-1,-1,1,-1
KR_6631240692,420,-2,10,-16,0,3,0,3,-3,5,2,-4,4,0,3,2,5,1,0,1,0,-9,-26,1,-5,4,-1,0,1,0,1,1,1,0,-1
KR_6767146425,420,2,21,-10,10,4,1,5,2,3,5,1,1,2,2,3,5,1,1,2,1,13,-249,4,-8,4,-1,0,0,1,-1,0,1,3,-1
KR_6767375555,420,-1,-16,39,-6,-3,5,2,-3,6,3,4,0,4,-1,4,3,-3,4,1,0,1,16,0,-5,5,1,0,-1,1,1,-1,1,4,-1
KR_6766578994,440,1,-32,32,1,2,2,4,5,4,9,1,1,2,-2,3,1,-5,5,0,0,-2,-37,-2,-4,6,7,0,1,-1,1,1,-1,5,-1
KR_6746269984,420,1,-8,48,-1,0,2,2,2,2,4,-5,5,0,1,1,2,1,0,1,0,6,-5,1,-6,5,-3,0,-1,-1,-1,-1,-1,5,-1
KR_6744472295,420,-2,-40,12,-1,5,0,5,0,2,2,1,0,1,-5,5,0,-2,2,0,0,-3,-5,-2,-4,6,2,0,-2,-1,-1,-1,-1,3,-1
KR_6656952362,420,-4,16,-16,-5,-2,3,1,0,5,5,-3,5,2,1,0,1,-1,1,0,0,-4,-4,2,-5,3,-2,0,0,1,1,0,1,3,-1
KR_6750985793,420,1,31,-1,-3,-1,2,1,-2,5,3,-4,5,1,6,0,6,-2,2,0,0,2,2,3,-6,3,-1,0,0,0,-1,-1,1,0,-1
KR_6664782274,420,-4,-64,-46,-5,-1,3,2,-2,4,2,-1,2,1,-1,1,0,0,0,0,0,-4,-53,-9,-2,11,-2,0,-1,-1,-1,-1,1,6,-1
KR_6613223299,420,-5,-98,12,-7,-3,3,0,1,2,3,-1,3,2,-3,4,1,-1,3,2,0,-4,-4,2,-5,3,-2,0,-1,1,-1,-1,-1,2,-1
KR_6751595101,420,-3,7,-23,-5,-1,3,2,-2,2,0,-1,1,0,-2,4,2,1,0,1,0,-3,-34,-1,-3,4,0,0,-1,-1,1,-1,-1,2,-1
KR_6694756416,440,-3,13,-8,-6,2,0,2,-9,9,0,3,2,5,-2,4,2,0,0,0,1,-15,-2,0,-5,5,-1,0,0,-1,1,0,1,3,-1
KR_6739303292,420,-2,-46,-23,-7,1,4,5,-7,7,0,1,3,4,-4,5,1,2,0,2,0,-6,-13,-4,-4,8,0,0,-2,-1,1,-1,-1,3,-1
KR_6746892588,420,-2,-68,-2,-3,-3,5,2,3,3,6,0,3,3,-2,3,1,-1,1,0,0,-1,-1,-4,-2,6,-1,0,0,1,1,0,-1,6,-1
KR_6735647154,420,-3,47,-31,-3,2,0,2,-2,4,2,-3,5,2,1,2,3,-1,2,1,1,-3,13,1,-9,8,-3,0,-1,-1,1,-1,1,6,-1
KR_6320301407,420,1,75,-4,6,2,2,4,-4,8,4,2,2,4,5,0,5,1,1,2,0,7,4,4,-6,2,2,0,1,1,1,1,1,6,-1
KR_6759574121,420,-2,19,19,1,-1,2,1,1,1,2,-1,1,0,2,6,8,0,3,3,0,-1,8,-1,-6,7,-7,0,1,-1,-1,1,1,2,-1
KR_6758336787,420,0,21,-9,-3,0,1,1,-1,4,3,-3,8,5,1,2,3,0,1,1,0,-8,-178,1,-3,2,-3,0,0,-1,1,0,1,4,-1
KR_6712023201,420,0,-72,27,-3,2,5,7,-3,4,1,0,4,4,-1,2,1,-1,3,2,-1,-16,6,0,-6,6,-5,0,-1,-1,-1,-1,-1,5,-1
KR_6627190047,420,-1,9,10,3,3,0,3,3,4,7,0,2,2,-1,3,2,-2,2,0,0,-2,-61,1,-5,4,-2,0,2,-1,1,1,1,2,-1
KR_6730019204,420,-4,-30,12,-8,0,0,0,-3,6,3,-3,4,1,-3,5,2,1,0,1,0,-5,-3,0,-4,4,-3,0,0,0,-1,-1,-1,0,-1
KR_6695294447,420,2,36,8,-3,2,2,4,-2,5,3,1,3,4,-2,3,1,-2,3,1,0,-11,274,2,-7,5,-2,0,0,1,-1,1,-1,3,-1
KR_6703650117,420,-5,-99,-40,-9,-2,2,0,-4,7,3,-3,4,1,0,4,4,0,0,0,0,-18,2,0,-5,5,-2,0,-2,1,-1,-1,1,1,-1
KR_6734883482,420,-2,60,-40,1,6,0,6,1,2,3,-1,5,4,-5,5,0,0,0,0,2,-1,-3,-1,-3,4,4,0,-1,-1,-1,-1,1,5,-1
KR_6759878088,420,-2,-19,-20,-3,3,2,5,-3,3,0,2,2,4,-5,5,0,0,0,0,1,-6,-12,-3,-3,6,4,0,-3,-1,-1,-1,1,4,-1
KR_6735424089,420,2,-2,7,1,2,0,2,-1,3,2,0,2,2,-1,3,2,1,0,1,0,0,-1,-4,-4,8,-4,0,1,-1,-1,-1,-1,3,-1
KR_6745839708,420,5,-11,3,1,0,2,2,3,0,3,-2,4,2,0,1,1,0,1,1,0,-1,21,0,-3,3,0,0,1,-1,0,1,1,1,-1
KR_6644512508,420,-2,-18,-16,-6,-7,9,2,3,3,6,-6,8,2,3,4,7,1,0,1,0,1,8,3,-9,6,0,0,-1,0,-1,-1,1,0,-1
KR_6767037381,420,-5,-119,0,-9,-1,2,1,-1,1,0,0,2,2,-6,6,0,-1,1,0,0,-16,-10,-2,-4,6,3,0,0,-1,-1,-1,-1,5,-1
KR_6744424894,420,-1,-47,-14,-5,3,3,6,-2,4,2,-7,7,0,1,2,3,0,1,1,0,-3,-5,-4,-2,6,-3,0,-2,-1,-1,-1,1,1,-1
KR_6770878526,440,-2,-36,12,-9,-1,3,2,6,2,8,0,4,4,-12,12,0,-2,3,1,-1,-9,-2,-2,-1,3,-4,0,-2,-1,-1,-1,-1,4,-1
KR_6725403749,420,-6,-48,-7,-14,2,4,6,-5,7,2,-7,8,1,-3,7,4,-1,1,0,-1,-5,-294,1,-6,5,-2,0,-1,-1,-1,-1,-1,1,-1
KR_6721358731,440,-2,-68,-16,-6,-3,5,2,0,1,1,-2,2,0,-2,7,5,1,0,1,-1,-10,-23,-2,-4,6,0,0,-2,-1,1,-1,-1,6,-1
KR_6769382998,420,1,-90,0,4,-3,3,0,4,1,5,4,1,5,1,1,2,-2,2,0,0,7,-12,2,-3,1,-3,0,0,1,1,0,1,2,-1
KR_6660567674,420,-1,-28,7,0,0,3,3,-1,1,0,0,1,1,0,2,2,1,0,1,-1,1,3,3,-5,2,-3,0,0,-1,-1,0,-1,3,-1
KR_6768763491,420,-2,21,-43,-3,1,1,2,6,3,9,-4,4,0,-5,5,0,-1,3,2,0,0,34,5,-7,2,-7,0,0,-1,1,-1,1,1,-1
KR_6769483439,420,-7,-84,-34,-10,0,1,1,-5,6,1,0,2,2,0,1,1,-5,5,0,-1,-6,47,-1,-2,3,-35,0,-2,0,-1,-1,-1,0,-1
KR_6769241352,420,-6,-34,-42,-15,-6,6,0,-3,5,2,-4,7,3,-2,3,1,0,2,2,-1,-10,44,-1,-4,5,-21,0,0,1,-1,-1,-1,3,-1
KR_6724414591,420,-1,-10,-16,0,0,2,2,0,3,3,-1,1,0,0,3,3,1,1,2,2,1,9,0,-3,3,-4,0,0,-1,1,-1,1,1,-1
KR_6760527616,420,-2,-82,-1,-10,0,2,2,0,4,4,-2,2,0,-6,10,4,-2,2,0,-1,-17,-15,-1,-4,5,-2,0,-1,-1,0,-1,-1,3,-1
KR_6771882803,420,-5,-133,-2,-15,-5,6,1,-3,4,1,-2,4,2,-5,6,1,0,0,0,0,-11,0,0,-7,7,-2,0,-3,1,-1,-1,-1,6,-1
KR_6748116429,420,1,-33,8,2,-2,4,2,3,2,5,3,0,3,-5,6,1,3,0,3,0,1,12,2,-6,4,-4,0,-1,1,-1,-1,1,3,-1
KR_6759289725,420,-1,0,-12,3,0,2,2,3,2,5,2,2,4,-3,6,3,1,0,1,-1,1,-338,4,-10,6,3,0,-1,-1,0,-1,-1,1,-1
KR_6690849456,420,-1,-14,1,-4,0,1,1,1,2,3,-1,1,0,-3,5,2,-1,1,0,1,-3,5,2,-6,4,0,0,0,-1,0,0,1,5,-1
KR_6738567481,440,2,58,-1,-2,0,0,0,-1,1,0,-1,2,1,1,3,4,-1,1,0,0,0,1,0,-3,3,1,0,1,1,-1,1,-1,5,-1
KR_6693263082,420,-3,-67,0,-12,-1,1,0,-7,10,3,-3,3,0,0,1,1,-1,1,0,0,-10,-1,-3,-2,5,3,0,1,-1,-1,-1,-1,2,-1
KR_6600381691,420,-4,-87,21,-7,-1,4,3,-1,3,2,-2,4,2,-5,6,1,2,0,2,0,-8,-15,-1,-8,9,-1,0,-2,-1,1,-1,-1,4,-1
KR_6664697324,440,-3,-26,-65,-5,-1,1,0,-2,2,0,-2,3,1,-1,2,1,1,0,1,0,-2,5,-1,-4,5,-4,0,0,-1,-1,-1,-1,4,-1
KR_6541037137,440,-5,-96,0,-11,-4,4,0,-3,5,2,-6,8,2,0,3,3,2,1,3,0,-4,46,2,-5,3,-24,0,-3,-1,-1,-1,-1,6,-1
KR_6695391106,420,-3,-35,2,-6,1,2,3,2,2,4,-8,9,1,-1,3,2,0,0,0,0,-10,-6,1,-3,2,-3,0,-1,-1,-1,-1,-1,4,-1
KR_6767739239,420,-7,-90,8,-12,-3,4,1,2,1,3,-3,3,0,-3,6,3,-5,5,0,0,-4,23,-2,-1,3,-24,0,-2,1,-1,-1,-1,5,-1
KR_6674238102,420,0,-33,-14,-4,-1,2,1,2,3,5,-1,5,4,-1,3,2,-3,4,1,0,-6,395,-6,-3,9,1,0,-1,-1,1,1,-1,5,-1
KR_6655954384,420,-4,-32,-3,-13,-2,2,0,0,2,2,-9,11,2,-1,3,2,-1,1,0,0,-3,98,-3,-4,7,0,0,0,0,1,1,-1,0,-1
KR_6690579963,420,0,-31,-4,-1,5,0,5,-1,3,2,1,0,1,-4,6,2,-2,3,1,0,-2,-39,-2,-5,7,6,0,-1,-1,1,-1,-1,5,-1
KR_6770026709,440,0,-55,10,-2,4,1,5,-2,2,0,1,3,4,-6,10,4,1,0,1,0,-3,32,0,-6,6,-5,0,0,-1,1,-1,-1,1,-1
KR_6767954108,420,0,-17,11,-4,0,2,2,1,1,2,-4,6,2,-1,4,3,0,0,0,0,-2,-10,-3,-5,8,0,0,-1,-1,1,-1,1,2,-1
KR_6714089591,420,0,-23,5,0,3,2,5,-3,4,1,-6,6,0,3,1,4,3,2,5,0,6,5,0,-6,6,2,0,0,1,0,-1,-1,4,-1
KR_6497658070,420,0,-2,-22,3,-1,1,0,1,3,4,2,1,3,1,1,2,0,1,1,0,7,-9,3,-5,2,1,0,0,-1,-1,-1,-1,6,-1
KR_6695647239,440,-3,-20,-28,-2,-4,4,0,-4,5,1,0,2,2,7,1,8,-1,2,1,-2,-5,221,0,-3,3,-1,0,0,-1,1,-1,-1,5,-1
KR_6771314304,420,-4,-87,-4,-15,-2,2,0,-2,4,2,-3,3,0,-8,9,1,0,0,0,0,-16,-12,-3,-5,8,-2,-1,-3,-1,-1,-1,-1,5,-1
KR_6589511787,420,-6,-102,-24,-15,-6,8,2,-5,5,0,-1,3,2,-1,4,3,-2,3,1,0,-21,8,2,-5,3,-1,0,-5,-1,-1,-1,-1,4,-1
KR_6683509181,420,1,21,19,-3,3,3,6,5,1,6,-4,4,0,-6,8,2,-1,1,0,0,-8,-4,-1,-4,5,3,0,-2,1,-1,1,-1,3,-1
KR_6731095653,440,-3,-75,4,-7,-3,3,0,3,2,5,-2,3,1,0,2,2,-5,6,1,-1,-4,-7,1,-3,2,2,0,-1,1,-1,-1,-1,5,-1
KR_6656553892,420,-2,-19,-28,-2,1,1,2,1,1,2,0,3,3,0,2,2,-4,5,1,0,-2,-5,-1,-4,5,1,0,0,1,1,-1,-1,6,-1
KR_6688432839,420,-6,-19,-28,-13,2,2,4,-5,7,2,-6,6,0,-2,3,1,-2,3,1,0,-16,115,-1,-3,4,2,0,-3,-1,-1,-1,-1,2,-1
KR_6693663464,420,2,23,-8,-2,3,1,4,0,6,6,1,3,4,-5,5,0,-1,1,0,0,-9,-4,0,-5,5,0,0,1,-1,1,1,1,1,-1
KR_6769591504,420,-1,-19,1,1,-1,3,2,5,1,6,-3,4,1,-1,4,3,1,1,2,0,3,-1,2,-5,3,-1,0,0,-1,-1,0,1,4,-1
KR_6737993575,420,-4,-56,-28,-15,-6,6,0,-2,5,3,-3,3,0,-2,3,1,-2,3,1,0,-20,-6,-2,-5,7,2,0,-2,-1,-1,-1,-1,2,-1
KR_6600081638,420,-2,12,-32,2,6,0,6,-6,11,5,1,3,4,-1,5,4,2,0,2,1,0,4,2,-5,3,-1,0,1,-1,1,1,1,3,-1
KR_6763726679,420,0,20,12,0,-2,3,1,2,3,5,2,2,4,2,2,4,-4,4,0,0,2,234,1,-2,1,0,0,1,1,1,1,1,5,-1
KR_6711034449,420,-4,-2,6,-8,-4,5,1,-4,5,1,-2,3,1,3,1,4,-1,4,3,0,-13,-39,-4,-5,9,-1,0,1,1,-1,1,1,4,-1
KR_6757258162,440,-2,-12,-19,-4,0,2,2,-4,5,1,1,3,4,-1,4,3,0,0,0,0,0,0,3,-4,1,3,0,-1,-1,-1,-1,-1,6,-1
KR_6730522264,440,3,-8,-1,9,5,2,7,6,0,6,-1,2,1,-2,4,2,1,2,3,0,11,3,1,-4,3,-3,0,2,-1,1,1,1,5,-1
KR_6765901537,420,-2,-122,24,-10,-4,6,2,1,2,3,-3,5,2,-3,5,2,-1,1,0,0,6,7,3,-6,3,-5,0,-3,-1,-1,-1,-1,4,-1
KR_6766467761,420,-2,14,-10,-3,4,0,4,-2,3,1,-2,3,1,-4,4,0,1,0,1,0,2,-6,0,-7,7,-3,0,-1,-1,-1,-1,-1,5,-1
KR_6762155636,440,3,12,32,8,-1,4,3,-2,4,2,5,2,7,5,0,5,1,0,1,1,11,43,1,-4,3,0,0,0,1,-1,0,1,2,-1
KR_6743266017,420,-1,22,-4,-5,1,3,4,-2,3,1,3,1,4,-2,4,2,-5,8,3,0,-1,5,2,-5,3,2,0,1,-1,1,1,-1,6,-1
KR_6624813540,420,1,-33,-13,0,1,2,3,-4,5,1,-1,4,3,2,1,3,2,2,4,-1,9,-4,-1,-2,3,-1,0,0,-1,-1,-1,-1,2,-1
KR_6730464754,440,-3,-73,-44,-11,-3,5,2,-6,8,2,2,0,2,0,2,2,-4,7,3,0,-4,4,-2,-1,3,-3,0,-1,0,-1,-1,-1,0,-1
KR_6631131644,420,-4,-81,-50,-11,-6,7,1,-8,10,2,-1,3,2,3,4,7,1,1,2,0,-3,-26,8,-12,4,-4,0,-2,-1,0,-1,1,5,-1
