440,KR_6786463621,-1,-1,-1,0,3,0,0,0,0,3,3,2,4,1,2,0,0,1,3,2,1,0,2,1,2,2,2,0,3,3,2,0,13,3,5,8,0,1,0,6,11,10,10,8,7,7,9,9,9,8,7,80,97,6,73,23,102,5,67,82,5,0,0,58,0,0,0,89,0,0,0,4195,5786,3953,4246,2919,4027,4819,4251,4487,4259,2,5,0,0,0,0,22,20
420,KR_6679970253,-1,0,-1,0,0,0,0,1,1,5,4,1,4,1,2,1,1,1,3,3,2,1,2,1,3,3,1,4,2,1,1,2,12,17,6,11,8,21,0,17,20,10,8,9,8,7,9,7,9,8,8,111,8,87,84,11,82,2,95,86,7,0,54,0,0,0,0,45,4,0,0,4927,5047,5100,4755,3046,4641,3795,4878,5400,3897,13,2,0,0,0,0,17,39
420,KR_6679151089,-1,-1,1,0,3,0,0,1,1,3,4,0,2,2,2,2,0,2,3,0,3,0,2,3,2,1,1,2,1,2,2,5,0,0,9,3,0,6,0,4,13,10,8,9,8,7,10,8,10,8,6,74,15,79,82,11,80,2,100,70,5,0,64,0,0,0,0,64,0,0,4,3625,4645,4263,4582,4210,3646,4141,5198,3523,4137,4,4,0,0,0,0,44,20
420,KR_6762844033,-1,-1,1,1,3,0,0,0,0,0,3,2,4,2,1,2,0,1,1,3,1,1,1,1,2,1,2,3,3,2,1,0,0,18,4,4,9,16,0,7,2,11,8,11,8,7,9,8,9,8,7,97,3,114,118,21,98,5,77,93,3,0,60,0,0,0,0,60,0,0,0,4576,5225,5993,4876,3523,4292,3981,3802,5170,3587,5,3,0,0,0,0,18,18
420,KR_6751909377,1,1,0,0,6,0,0,0,0,4,2,1,9,2,0,0,2,3,0,1,1,1,2,1,2,2,4,2,3,0,3,16,0,2,3,9,0,3,2,16,16,10,8,10,7,7,9,7,10,8,8,74,8,99,74,4,77,1,87,97,22,0,64,0,0,0,0,60,0,0,0,4806,6554,4840,3315,3277,4900,4739,3922,4556,3609,17,6,0,0,0,0,38,54
420,KR_6787961552,-1,1,1,0,6,1,1,2,2,2,2,2,1,0,2,2,0,2,2,4,5,3,2,1,3,4,0,0,4,0,3,0,16,24,20,6,28,18,24,38,29,8,7,9,8,7,9,8,9,9,7,86,7,89,86,6,85,4,78,108,17,0,59,0,0,0,0,82,4,0,0,4287,4066,4234,4716,4273,3942,4856,4900,6589,4732,11,4,0,0,0,0,21,28
440,KR_6786463621,-1,-1,-1,0,3,0,0,0,0,3,3,2,4,1,2,0,0,1,3,2,1,0,2,1,2,2,2,0,3,3,2,0,13,3,5,8,0,1,0,6,11,10,10,8,7,7,9,9,9,8,7,80,97,6,73,23,102,5,67,82,5,0,0,58,0,0,0,89,0,0,0,4195,5786,3953,4246,2919,4027,4819,4251,4487,4259,2,5,0,0,0,0,22,20
420,KR_6679970253,-1,0,-1,0,0,0,0,1,1,5,4,1,4,1,2,1,1,1,3,3,2,1,2,1,3,3,1,4,2,1,1,2,12,17,6,11,8,21,0,17,20,10,8,9,8,7,9,7,9,8,8,111,8,87,84,11,82,2,95,86,7,0,54,0,0,0,0,45,4,0,0,4927,5047,5100,4755,3046,4641,3795,4878,5400,3897,13,2,0,0,0,0,17,39
420,KR_6679151089,-1,-1,1,0,3,0,0,1,1,3,4,0,2,2,2,2,0,2,3,0,3,0,2,3,2,1,1,2,1,2,2,5,0,0,9,3,0,6,0,4,13,10,8,9,8,7,10,8,10,8,6,74,15,79,82,11,80,2,100,70,5,0,64,0,0,0,0,64,0,0,4,3625,4645,4263,4582,4210,3646,4141,5198,3523,4137,4,4,0,0,0,0,44,20
420,KR_6762844033,-1,-1,1,1,3,0,0,0,0,0,3,2,4,2,1,2,0,1,1,3,1,1,1,1,2,1,2,3,3,2,1,0,0,18,4,4,9,16,0,7,2,11,8,11,8,7,9,8,9,8,7,97,3,114,118,21,98,5,77,93,3,0,60,0,0,0,0,60,0,0,0,4576,5225,5993,4876,3523,4292,3981,3802,5170,3587,5,3,0,0,0,0,18,18
420,KR_6787527808,-1,-1,1,0,1,1,1,1,1,4,3,2,2,4,0,4,3,4,4,2,1,2,3,2,3,4,3,2,3,1,3,10,12,9,36,8,5,16,5,17,47,10,8,11,8,7,10,7,8,8,7,99,5,114,98,16,88,8,41,81,19,0,72,1,0,2,0,56,0,0,0,5054,4708,6007,5159,4045,4801,5305,3889,4821,3781,3,5,0,0,0,0,29,17
420,KR_6789206310,1,1,1,1,3,0,0,0,0,8,2,3,3,4,2,2,0,1,1,3,0,0,0,1,2,2,4,3,4,1,2,9,22,6,8,23,0,5,0,7,18,10,9,9,7,7,10,8,10,8,7,97,3,70,86,16,106,18,96,100,26,0,84,0,0,0,0,63,0,0,0,5603,5811,4691,4380,3601,4367,4231,4459,5396,3174,2,3,0,0,1,0,21,24
420,KR_6751831033,1,1,-1,0,1,0,0,0,0,6,4,0,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,1,2,2,1,1,7,9,14,12,9,9,0,0,9,10,9,10,8,7,10,7,9,8,7,63,4,108,118,21,112,5,92,85,15,0,80,0,0,0,0,60,4,0,0,3359,5088,5329,4896,3019,4432,4240,3893,3960,2474,6,6,0,0,0,0,66,18
420,KR_6784006025,1,-1,-1,0,5,2,2,0,0,4,4,3,5,3,3,0,0,0,1,2,0,0,1,1,1,0,2,2,5,3,2,3,17,1,17,28,0,0,0,8,0,10,8,10,8,7,9,7,10,8,7,82,9,92,107,10,69,5,88,84,4,0,60,0,0,0,0,64,4,0,0,4884,5703,4565,5259,3744,3310,3504,4333,4577,2576,3,4,0,0,0,0,23,18
420,KR_6786173249,1,1,1,0,6,0,0,0,0,4,2,1,1,4,5,1,1,1,1,2,0,2,0,1,1,1,1,3,2,3,3,0,23,0,3,26,7,7,4,0,4,10,8,10,8,8,9,7,9,8,7,117,2,108,97,20,98,6,77,105,20,0,66,0,0,0,5,56,0,0,0,4790,4553,5663,5452,3575,4592,4076,3758,5065,3026,4,4,0,0,0,0,18,19
