queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6791322714,-1,1,1,1,4,0,0,0,0,6,7,2,8,0,1,4,0,1,1,0,1,0,0,1,2,0,4,5,5,0,1,0,17,28,7,3,0,0,0,21,0,10,10,11,10,8,9,8,10,9,8,91,9,112,76,45,73,8,92,123,26,0,90,0,0,8,0,58,0,0,0,4999,8163,5548,4440,6155,3748,4071,4402,5163,3858,7,8,0,0,2,0,26,30
420,KR_6746888079,-1,1,1,1,3,0,0,0,0,5,7,3,4,0,4,2,4,3,5,2,1,4,2,5,2,2,2,2,3,3,3,0,12,9,13,42,5,41,21,3,7,10,8,10,9,8,10,8,10,8,7,87,3,118,115,7,87,3,85,88,32,0,66,0,0,0,0,44,0,0,0,5616,6658,5966,6622,4999,5715,4801,5546,5158,3601,5,8,0,0,1,0,32,24
420,KR_6782393749,1,1,-1,1,3,0,0,0,0,3,2,1,0,5,1,2,0,2,1,1,0,0,0,1,2,1,0,2,3,1,3,0,16,0,0,0,0,0,0,2,9,11,8,12,8,8,10,9,10,9,7,121,6,117,91,29,83,2,89,118,7,0,62,0,0,0,0,93,0,0,0,5717,4314,6654,4692,4408,3921,5443,4537,4995,3931,3,3,0,0,1,1,22,26
420,KR_6490075420,-1,1,1,1,3,0,0,0,0,3,3,2,5,4,6,3,1,1,0,0,1,2,0,0,1,0,4,4,3,5,4,5,4,0,7,41,8,10,1,10,0,11,10,11,11,9,10,9,10,8,8,117,1,105,141,6,94,4,77,105,5,0,100,0,0,0,0,84,0,0,0,6734,7386,6082,8088,6122,4733,4805,3775,4753,3358,5,2,0,0,3,0,23,24
420,KR_6661258875,-1,1,-1,1,4,0,0,0,0,4,11,3,2,1,2,0,4,2,2,3,0,4,2,1,2,2,3,0,2,1,2,0,14,1,0,4,0,9,10,8,25,11,9,10,8,8,10,9,11,9,7,124,2,69,112,12,79,4,122,116,18,0,90,0,0,0,0,59,0,0,0,6434,5614,4086,5930,4228,5643,5324,5875,6067,3500,8,8,0,0,1,0,136,28
440,KR_6701358458,-1,1,-1,-1,5,0,0,0,0,6,7,2,4,5,2,3,2,2,0,1,1,3,0,1,2,0,3,1,2,5,5,8,26,8,11,5,0,11,0,8,1,11,10,11,9,8,11,9,10,8,8,119,3,96,112,10,142,12,89,79,4,1,108,4,0,0,2,72,0,0,0,5533,6245,6153,5839,4482,6796,5848,4024,4275,3327,4,4,0,0,0,1,27,17
440,KR_6795683000,-1,-1,-1,0,4,0,0,0,0,4,5,1,2,2,0,0,2,0,3,0,1,1,2,3,0,0,1,1,3,0,0,0,18,12,0,10,2,2,0,1,0,9,9,10,9,8,10,8,11,9,7,62,15,103,133,0,102,6,107,115,8,0,92,0,0,0,0,68,0,0,0,3717,5355,5006,5036,2894,5386,4018,5485,4566,3062,4,3,0,0,0,0,23,22
420,KR_6765160012,1,1,-1,-1,6,0,0,0,0,7,4,0,5,1,2,2,2,2,0,1,2,2,0,1,2,2,2,0,2,5,1,12,11,0,13,17,0,5,5,0,11,10,9,11,8,8,11,9,10,7,8,63,12,106,84,32,124,5,87,66,16,0,76,0,0,0,0,72,0,0,0,4043,6002,4949,4909,5138,6423,5184,4403,4261,4721,10,5,0,0,1,0,23,28
420,KR_6791204738,1,1,1,1,6,0,0,0,0,2,6,4,4,1,3,1,0,1,2,1,1,0,1,2,1,1,5,2,1,2,3,3,10,0,11,19,0,32,5,3,11,12,9,10,9,8,10,8,11,8,8,133,8,99,109,28,86,6,102,96,10,4,70,0,0,0,0,62,1,0,0,7251,5611,4742,6020,4303,3853,4578,5097,4626,3885,2,3,0,0,2,0,21,27
420,KR_6674287108,1,-1,-1,-1,6,1,1,0,0,6,0,4,4,3,5,1,0,4,2,1,0,1,3,1,1,1,4,4,2,3,4,19,28,11,20,39,1,8,0,0,8,11,10,11,9,8,10,10,11,8,8,100,3,105,128,20,107,11,116,92,23,0,98,0,0,0,0,94,0,0,0,5904,6374,5418,6414,4248,5117,6576,6153,4402,3759,5,5,0,0,0,1,33,23
