queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6798737285,1,-1,1,1,3,0,0,0,0,7,3,5,7,1,0,1,0,3,1,3,0,0,2,0,2,3,3,3,4,3,1,7,11,14,8,22,1,17,5,8,26,12,8,10,9,8,10,8,10,9,7,151,10,121,118,5,73,10,107,96,5,0,68,4,0,0,0,70,0,4,1,7644,6769,5648,5977,4448,3959,5266,4624,5635,3158,5,28,0,0,3,0,57,20
420,KR_6796824903,-1,1,1,1,1,0,0,0,0,8,5,2,6,3,9,1,4,1,3,0,0,5,1,1,0,1,3,5,4,5,4,11,25,21,5,38,0,0,0,0,4,11,9,11,9,8,11,8,10,8,7,107,2,122,110,21,95,7,91,87,22,0,83,0,0,0,0,72,0,0,0,5786,7095,6595,7788,4501,5458,4368,5223,4095,3068,3,7,0,0,1,0,27,16
440,KR_6694369523,1,0,1,1,0,0,0,0,0,4,3,4,5,4,1,2,2,1,1,3,4,1,0,4,3,3,3,4,6,2,1,0,10,8,24,16,0,23,14,1,11,11,8,8,8,10,10,8,8,8,8,105,13,24,93,95,91,25,58,112,10,0,60,0,0,0,4,0,0,0,68,6989,6191,5589,5291,5624,4963,4112,4275,5966,5758,3,6,0,0,3,0,23,31
420,KR_6795182412,-1,-1,-1,1,2,0,0,0,0,5,9,6,7,2,3,0,1,1,1,5,1,1,3,0,3,2,6,3,2,5,2,4,19,4,18,18,0,17,0,25,46,12,9,11,8,8,10,8,10,9,8,97,14,139,111,12,81,2,116,93,2,0,75,0,0,0,0,80,0,0,0,6802,6889,6416,5851,3581,4503,4823,4720,6192,3754,8,5,0,0,1,0,241,26
420,KR_6726002029,-1,1,0,1,1,0,0,0,0,6,5,1,4,6,3,5,0,1,0,0,0,0,0,1,0,0,2,5,4,4,4,11,23,3,36,51,0,0,11,0,0,11,9,11,9,9,10,8,10,8,8,134,11,120,117,27,123,11,98,88,18,0,76,0,0,0,0,51,0,0,0,5815,5769,7719,6416,5640,4764,4114,4392,4121,3654,15,12,0,0,1,0,30,51
420,KR_6789810180,-1,1,1,0,1,0,0,0,0,4,2,2,2,3,3,0,1,2,5,5,1,1,3,4,4,2,1,3,2,2,2,2,13,2,6,17,10,46,0,9,44,11,9,11,9,8,11,7,10,8,8,100,5,111,111,4,123,12,89,91,20,0,84,0,0,0,0,40,0,0,0,5644,5485,6090,6359,3814,5509,4536,5678,6068,3970,4,4,0,0,0,0,40,37
440,KR_6724718080,-1,-1,1,1,6,0,0,0,0,8,4,2,1,2,0,2,0,1,1,1,1,1,1,1,0,1,1,0,1,4,1,12,0,8,8,30,22,11,8,8,0,9,11,9,10,8,6,8,10,9,10,89,132,10,105,9,9,4,113,89,98,0,0,75,0,0,0,68,0,8,4,4882,5348,5731,4536,4492,3422,4367,5101,4602,4689,6,7,0,0,1,0,31,25
440,KR_6789677679,1,1,1,1,1,0,0,0,0,5,8,2,6,1,5,0,2,2,1,0,0,0,0,2,2,1,2,4,1,4,3,41,15,13,42,11,0,0,6,3,5,8,10,11,9,10,11,9,10,9,7,23,12,93,111,119,96,120,108,1,5,0,96,0,0,0,0,0,0,88,0,4545,7168,4587,7108,4826,4768,5765,4754,4505,2994,10,10,0,0,1,0,25,33
420,KR_6794971900,1,1,1,1,6,0,0,0,0,5,3,2,1,3,3,0,1,7,1,1,0,5,0,2,1,2,3,2,1,2,1,0,0,11,0,17,6,0,5,0,1,11,8,11,9,8,10,11,9,8,8,102,5,115,113,9,96,95,15,138,1,0,80,0,0,0,0,0,80,0,0,5843,4913,6303,5587,3746,4624,6432,4839,5287,2764,3,3,0,0,0,0,66,31
420,KR_6666963060,1,-1,-1,-1,5,1,1,0,0,8,3,3,4,2,4,0,5,2,0,6,2,3,5,1,2,4,2,4,1,2,4,0,21,13,3,45,11,5,1,9,29,10,9,10,9,7,10,9,11,10,7,77,0,100,109,27,106,8,117,120,8,0,80,0,0,0,0,75,0,4,0,4834,6388,4840,5779,3633,6639,5965,5137,8221,4566,3,8,0,0,0,2,39,34
